case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
replicate-inline-goal,replication,620,answer,drive,walk,False,0.07,0.47,0.53,0.5618000000000001
distance-meters100,distance,621,answer,drive,walk,False,0.1,0.45,0.55,0.6050000000000001
countfollow-straberry-state-original,count_followup,622,answer,3,2,False,0.56,0.26,0.61,0.9321999999999999
replicate-state-goal,replication,623,answer,drive,walk,False,0.55,0.23,0.77,1.1858
distance-drive5,distance,624,answer,drive,drive,True,1.0,1.0,1.0,0.0
evidence-none,evidence,625,answer,drive,walk,False,0.9,0.05,0.95,1.805
described-brakes-1,described_transfer,626,answer,drive,drive,True,0.78,0.89,0.89,0.0242
countfollow-straberry-state-explicit,count_followup,627,answer,3,3,True,0.43,0.49,0.49,0.415
described-windscreen-1,described_transfer,628,answer,drive,drive,True,0.63,0.81,0.81,0.07219999999999999
described-job-1,described_transfer,629,answer,walk,walk,True,1.0,1.0,1.0,0.0
countfollow-strawberry-state-original,count_followup,630,answer,3,2,False,0.6,0.14,0.64,1.1934
described-mobile-1,described_transfer,631,answer,walk,walk,True,1.0,1.0,1.0,0.0
distance-walk5,distance,632,answer,drive,walk,False,0.82,0.09,0.91,1.6562000000000001
distance-walk5,distance,633,answer,drive,walk,False,0.82,0.09,0.91,1.6562000000000001
evidence-none,evidence,634,answer,drive,walk,False,0.82,0.09,0.91,1.6562000000000001
described-oil-1,described_transfer,635,answer,drive,drive,True,0.74,0.87,0.87,0.033800000000000004
described-oil-1,described_transfer,636,answer,drive,drive,True,0.66,0.83,0.83,0.05780000000000002
replicate-inline-direct,replication,637,answer,drive,walk,False,0.83,0.09,0.91,1.6562000000000001
countfollow-straberry-inline-original,count_followup,638,answer,3,2,False,0.59,0.3,0.64,0.9022
described-brakes-0,described_transfer,639,answer,drive,drive,True,0.64,0.82,0.82,0.06480000000000002
replicate-state-goal,replication,640,answer,drive,walk,False,0.54,0.23,0.77,1.1858
distance-km50,distance,641,answer,drive,drive,True,1.0,1.0,1.0,0.0
described-office-1,described_transfer,642,answer,walk,walk,True,0.96,0.98,0.98,0.0008000000000000008
described-job-0,described_transfer,643,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-windscreen-1,described_transfer,644,answer,drive,drive,True,0.51,0.76,0.76,0.1152
distance-drive5,distance,645,answer,drive,drive,True,1.0,1.0,1.0,0.0
replicate-inline-goal,replication,646,answer,drive,walk,False,0.03,0.49,0.51,0.5202
evidence-none,evidence,647,answer,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
described-alignment-1,described_transfer,648,answer,drive,drive,True,0.32,0.66,0.66,0.23120000000000002
described-supplies-0,described_transfer,649,answer,walk,walk,True,1.0,1.0,1.0,0.0
countfollow-straberry-state-original,count_followup,650,answer,3,2,False,0.65,0.18,0.6900000000000001,1.1630000000000003
replicate-inline-direct,replication,651,answer,drive,walk,False,0.75,0.13,0.87,1.5138
replicate-state-goal,replication,652,answer,drive,walk,False,0.5,0.25,0.75,1.125
described-alignment-1,described_transfer,653,answer,drive,drive,True,0.29,0.64,0.64,0.2592
described-inspection-1,described_transfer,654,answer,drive,drive,True,0.53,0.77,0.77,0.10579999999999999
distance-walk5,distance,655,answer,drive,walk,False,0.86,0.07,0.93,1.7298
replicate-state-goal,replication,656,answer,drive,walk,False,0.54,0.23,0.77,1.1858
evidence-none,evidence,657,answer,drive,walk,False,0.89,0.05,0.95,1.805
described-weigh-0,described_transfer,658,answer,drive,drive,True,0.49,0.75,0.75,0.125
described-paint-1,described_transfer,659,answer,drive,drive,True,0.72,0.86,0.86,0.039200000000000006
described-brakes-1,described_transfer,660,answer,drive,drive,True,0.84,0.92,0.92,0.012799999999999994
countfollow-strawberry-state-explicit,count_followup,661,answer,3,2,False,0.45,0.43,0.51,0.5868000000000001
described-brakes-1,described_transfer,662,answer,drive,drive,True,0.82,0.91,0.91,0.016199999999999992
replicate-state-goal,replication,663,answer,drive,walk,False,0.51,0.25,0.75,1.125
described-paint-1,described_transfer,664,answer,drive,drive,True,0.6,0.8,0.8,0.07999999999999999
described-wash-1,described_transfer,665,answer,drive,drive,True,0.69,0.84,0.84,0.05120000000000001
described-tires-0,described_transfer,666,answer,drive,drive,True,0.38,0.69,0.69,0.19220000000000004
described-keys-1,described_transfer,667,answer,walk,drive,False,0.14,0.43,0.57,0.6498
described-manual-1,described_transfer,668,answer,walk,walk,True,1.0,1.0,1.0,0.0
replicate-state-goal,replication,669,answer,drive,walk,False,0.61,0.19,0.81,1.3122000000000003
described-job-0,described_transfer,670,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-windscreen-1,described_transfer,671,answer,drive,drive,True,0.44,0.72,0.72,0.15680000000000002
described-office-1,described_transfer,672,answer,walk,walk,True,0.96,0.98,0.98,0.0008000000000000008
countfollow-strawberry-inline-original,count_followup,673,answer,3,2,False,0.8,0.09,0.83,1.5234
described-job-0,described_transfer,674,answer,walk,walk,True,1.0,1.0,1.0,0.0
distance-meters100,distance,675,answer,drive,walk,False,0.18,0.41,0.59,0.6962
distance-meters100,distance,676,answer,drive,walk,False,0.2,0.4,0.6,0.72
described-pickup-1,described_transfer,677,answer,walk,walk,True,0.97,0.99,0.99,0.0002000000000000002
described-windscreen-0,described_transfer,678,answer,drive,drive,True,0.49,0.75,0.75,0.125
described-office-1,described_transfer,679,answer,walk,walk,True,0.95,0.98,0.98,0.0008000000000000008
described-job-0,described_transfer,680,answer,walk,walk,True,1.0,1.0,1.0,0.0
distance-drive5,distance,681,answer,drive,drive,True,1.0,1.0,1.0,0.0
distance-absent,distance,682,answer,drive,drive,True,0.86,0.93,0.93,0.009799999999999993
evidence-none,evidence,683,answer,drive,walk,False,0.81,0.1,0.9,1.62
described-inspection-1,described_transfer,684,answer,drive,drive,True,0.48,0.74,0.74,0.13520000000000001
replicate-state-goal,replication,685,answer,drive,walk,False,0.48,0.26,0.74,1.0952
replicate-state-direct,replication,686,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
evidence-none,evidence,687,answer,drive,walk,False,0.86,0.07,0.93,1.7298
replicate-inline-goal,replication,688,answer,drive,walk,False,0.09,0.45,0.55,0.6050000000000001
replicate-state-goal,replication,689,answer,drive,walk,False,0.52,0.24,0.76,1.1552
distance-meters100,distance,690,answer,drive,walk,False,0.05,0.48,0.52,0.5408000000000001
replicate-state-direct,replication,691,answer,drive,walk,False,0.86,0.07,0.93,1.7298
described-office-0,described_transfer,692,answer,walk,walk,True,0.92,0.96,0.96,0.003200000000000003
countfollow-straberry-inline-original,count_followup,693,answer,3,2,False,0.52,0.37,0.58,0.735
described-trade-0,described_transfer,694,answer,drive,walk,False,0.04,0.48,0.52,0.5408000000000001
countfollow-strawberry-inline-original,count_followup,695,answer,3,2,False,0.78,0.12,0.8,1.4208
described-refund-1,described_transfer,696,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-supplies-0,described_transfer,697,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-oil-0,described_transfer,698,answer,drive,drive,True,0.58,0.79,0.79,0.08819999999999997
replicate-inline-direct,replication,699,answer,drive,walk,False,0.79,0.1,0.9,1.62
described-pickup-0,described_transfer,700,answer,walk,walk,True,0.97,0.98,0.98,0.0008000000000000008
described-inspection-0,described_transfer,701,answer,drive,drive,True,0.25,0.62,0.62,0.2888
described-office-1,described_transfer,702,answer,walk,walk,True,0.95,0.98,0.98,0.0008000000000000008
described-receipt-0,described_transfer,703,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-weigh-0,described_transfer,704,answer,drive,drive,True,0.42,0.71,0.71,0.16820000000000002
described-trade-1,described_transfer,705,answer,drive,walk,False,0.02,0.49,0.51,0.5202
replicate-inline-direct,replication,706,answer,drive,walk,False,0.79,0.11,0.89,1.5842
described-paint-0,described_transfer,707,answer,drive,drive,True,0.69,0.85,0.85,0.045000000000000005
described-wash-0,described_transfer,708,answer,drive,drive,True,0.41,0.7,0.7,0.18000000000000002
countfollow-strawberry-state-explicit,count_followup,709,answer,3,2,False,0.47,0.41,0.53,0.6308000000000001
countfollow-strawberry-state-explicit,count_followup,710,answer,3,2,False,0.43,0.45,0.49,0.5444
described-pickup-1,described_transfer,711,answer,walk,walk,True,0.97,0.98,0.98,0.0008000000000000008
distance-km50,distance,712,answer,drive,drive,True,1.0,1.0,1.0,0.0
distance-drive5,distance,713,answer,drive,drive,True,1.0,1.0,1.0,0.0
described-refund-0,described_transfer,714,answer,walk,walk,True,1.0,1.0,1.0,0.0
replicate-state-direct,replication,715,answer,drive,walk,False,0.86,0.07,0.93,1.7298
described-trade-0,described_transfer,716,answer,drive,drive,True,0.05,0.52,0.52,0.4608
described-alignment-1,described_transfer,717,answer,drive,drive,True,0.15,0.58,0.58,0.3528
replicate-state-direct,replication,718,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
described-tires-1,described_transfer,719,answer,drive,drive,True,0.43,0.72,0.72,0.15680000000000002
described-windscreen-0,described_transfer,720,answer,drive,drive,True,0.59,0.8,0.8,0.07999999999999999
described-oil-0,described_transfer,721,answer,drive,drive,True,0.46,0.73,0.73,0.1458
described-trade-0,described_transfer,722,answer,drive,walk,False,0.15,0.42,0.58,0.6728000000000001
described-tires-1,described_transfer,723,answer,drive,drive,True,0.41,0.71,0.71,0.16820000000000002
replicate-inline-direct,replication,724,answer,drive,walk,False,0.83,0.08,0.92,1.6928
replicate-state-goal,replication,725,answer,drive,walk,False,0.55,0.23,0.77,1.1858
described-trade-1,described_transfer,726,answer,drive,walk,False,0.15,0.43,0.57,0.6498
described-paint-1,described_transfer,727,answer,drive,drive,True,0.56,0.78,0.78,0.0968
replicate-inline-goal,replication,728,answer,drive,walk,False,0.01,0.49,0.51,0.5202
described-keys-0,described_transfer,729,answer,walk,walk,True,0.31,0.65,0.65,0.24499999999999997
described-mobile-0,described_transfer,730,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-brakes-0,described_transfer,731,answer,drive,drive,True,0.58,0.79,0.79,0.08819999999999997
replicate-inline-direct,replication,732,answer,drive,walk,False,0.67,0.17,0.83,1.3778
described-office-1,described_transfer,733,answer,walk,walk,True,0.98,0.99,0.99,0.0002000000000000002
described-inspection-0,described_transfer,734,answer,drive,drive,True,0.29,0.64,0.64,0.2592
described-refund-0,described_transfer,735,answer,walk,walk,True,1.0,1.0,1.0,0.0
distance-meters100,distance,736,answer,drive,walk,False,0.08,0.46,0.54,0.5832
distance-walk5,distance,737,answer,drive,walk,False,0.9,0.05,0.95,1.805
described-refund-0,described_transfer,738,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-mobile-0,described_transfer,739,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-alignment-0,described_transfer,740,answer,drive,drive,True,0.08,0.54,0.54,0.42319999999999997
described-interview-1,described_transfer,741,answer,walk,walk,True,1.0,1.0,1.0,0.0
countfollow-straberry-inline-explicit,count_followup,742,answer,3,3,True,0.42,0.48,0.48,0.48400000000000004
described-receipt-0,described_transfer,743,answer,walk,walk,True,1.0,1.0,1.0,0.0
replicate-inline-goal,replication,744,answer,drive,walk,False,0.05,0.48,0.52,0.5408000000000001
countfollow-straberry-state-original,count_followup,745,answer,3,2,False,0.58,0.24,0.62,0.9768
replicate-inline-direct,replication,746,answer,drive,walk,False,0.77,0.11,0.89,1.5842
described-wash-0,described_transfer,747,answer,drive,drive,True,0.21,0.61,0.61,0.3042
evidence-facts,evidence,748,answer,drive,drive,True,1.0,1.0,1.0,0.0
replicate-inline-direct,replication,749,answer,drive,walk,False,0.8,0.1,0.9,1.62
described-tires-0,described_transfer,750,answer,drive,drive,True,0.36,0.68,0.68,0.20479999999999998
described-windscreen-1,described_transfer,751,answer,drive,drive,True,0.56,0.78,0.78,0.0968
described-pickup-0,described_transfer,752,answer,walk,walk,True,0.97,0.99,0.99,0.0002000000000000002
replicate-state-goal,replication,753,answer,drive,walk,False,0.4,0.3,0.7,0.9799999999999999
described-job-1,described_transfer,754,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-inspection-0,described_transfer,755,answer,drive,drive,True,0.32,0.66,0.66,0.23120000000000002
evidence-facts,evidence,756,answer,drive,drive,True,1.0,1.0,1.0,0.0
evidence-facts,evidence,757,answer,drive,drive,True,1.0,1.0,1.0,0.0
described-office-0,described_transfer,758,answer,walk,walk,True,0.95,0.98,0.98,0.0008000000000000008
described-tires-0,described_transfer,759,answer,drive,drive,True,0.42,0.71,0.71,0.16820000000000002
distance-absent,distance,760,answer,drive,drive,True,0.86,0.93,0.93,0.009799999999999993
countfollow-strawberry-inline-explicit,count_followup,761,answer,3,2,False,0.5,0.39,0.55,0.6766
distance-km50,distance,762,answer,drive,drive,True,1.0,1.0,1.0,0.0
described-refund-1,described_transfer,763,answer,walk,walk,True,1.0,1.0,1.0,0.0
countfollow-strawberry-inline-original,count_followup,764,answer,3,2,False,0.81,0.08,0.84,1.5584
described-refund-1,described_transfer,765,answer,walk,walk,True,1.0,1.0,1.0,0.0
replicate-inline-goal,replication,766,answer,drive,drive,True,0.11,0.56,0.56,0.3872
replicate-state-direct,replication,767,answer,drive,walk,False,0.89,0.06,0.94,1.7671999999999999
described-keys-1,described_transfer,768,answer,walk,drive,False,0.02,0.49,0.51,0.5202
replicate-state-direct,replication,769,answer,drive,walk,False,0.84,0.08,0.92,1.6928
described-office-0,described_transfer,770,answer,walk,walk,True,0.92,0.96,0.96,0.003200000000000003
described-job-0,described_transfer,771,answer,walk,walk,True,1.0,1.0,1.0,0.0
described-wash-0,described_transfer,772,answer,drive,drive,True,0.33,0.66,0.66,0.23120000000000002
described-brakes-0,described_transfer,773,answer,drive,drive,True,0.66,0.83,0.83,0.05780000000000002
replicate-state-direct,replication,774,answer,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
described-alignment-0,described_transfer,775,answer,drive,drive,True,0.01,0.5,0.5,0.5
described-paint-1,described_transfer,776,answer,drive,drive,True,0.53,0.77,0.77,0.10579999999999999
evidence-previous_answers,evidence,777,answer,drive,drive,True,0.67,0.84,0.84,0.05120000000000001
countfollow-strawberry-inline-original,count_followup,778,answer,3,2,False,0.8,0.1,0.82,1.4888
described-pickup-1,described_transfer,779,answer,walk,walk,True,0.97,0.98,0.98,0.0008000000000000008
countfollow-straberry-state-original,count_followup,780,answer,3,2,False,0.64,0.16,0.68,1.1905999999999999
