trial,case_id,family,mode,expected,choice,correct,score_eligible,confidence,input_tokens,output_tokens
622,conditional_truth-1-7-reversed,conditional_truth,reversed,yes,yes,True,True,0.99,393,42
623,conditional_truth-2-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,394,42
624,long_tracking-12-0-plain,long_tracking,plain,kitchen,kitchen,True,True,1.0,519,48
625,exact_count-11-False-plain,exact_count,plain,0,0,True,True,1.0,413,80
626,conditional_truth-0-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
627,conditional_truth-4-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
628,long_tracking-12-0-plain,long_tracking,plain,kitchen,kitchen,True,True,1.0,519,48
629,exact_count-4-False-plain,exact_count,plain,3,2,False,True,0.68,412,80
630,conditional_truth-0-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
631,conditional_truth-2-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
632,exact_count-5-False-explicit,exact_count,explicit,4,3,False,True,0.45,437,80
633,multistep_math-4-False-explicit,multistep_math,explicit,640,640,True,True,0.64,400,53
634,conditional_truth-2-6-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,418,46
635,conditional_truth-7-7-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
636,multistep_math-3-True-explicit,multistep_math,explicit,280,242,False,True,0.61,428,54
637,conditional_truth-1-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
638,exact_count-2-True-explicit,exact_count,explicit,3,2,False,True,0.53,442,80
639,conditional_truth-0-0-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
640,multistep_math-0-True-explicit,multistep_math,explicit,21,17,False,True,0.39,416,49
641,conditional_truth-1-4-explicit,conditional_truth,explicit,no,no,True,True,0.98,419,42
642,conditional_truth-3-7-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
643,long_tracking-4-1-reversed,long_tracking,reversed,kitchen,kitchen,True,True,1.0,400,48
644,conditional_truth-2-5-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
645,exact_count-1-True-reversed,exact_count,reversed,2,2,True,True,0.82,416,80
646,conditional_truth-0-4-plain,conditional_truth,plain,no,no,True,True,0.99,394,42
647,multistep_math-0-True-plain,multistep_math,plain,21,21,True,True,0.37,391,49
648,conditional_truth-3-6-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
649,multistep_math-3-False-reversed,multistep_math,reversed,280,242,False,True,0.67,377,54
650,conditional_truth-6-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,400,42
651,multistep_math-4-True-reversed,multistep_math,reversed,640,588,False,True,0.34,401,53
652,conditional_truth-6-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,395,42
653,multistep_math-1-False-plain,multistep_math,plain,37,37,True,True,0.83,365,49
654,conditional_truth-4-6-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,418,46
655,conditional_truth-6-4-explicit,conditional_truth,explicit,no,no,True,True,1.0,423,42
656,conditional_truth-5-0-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
657,conditional_truth-6-7-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,424,42
658,conditional_truth-6-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,397,42
659,conditional_truth-1-7-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
660,conditional_truth-0-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
661,long_tracking-12-0-plain,long_tracking,plain,kitchen,kitchen,True,True,1.0,519,48
662,conditional_truth-4-7-reversed,conditional_truth,reversed,yes,yes,True,True,0.99,393,42
663,exact_count-10-False-reversed,exact_count,reversed,7,7,True,True,0.98,415,80
664,conditional_truth-6-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,397,46
665,conditional_truth-2-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
666,conditional_truth-5-0-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
667,conditional_truth-4-5-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
668,conditional_truth-6-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,398,42
669,conditional_truth-5-0-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
670,multistep_math-0-False-plain,multistep_math,plain,21,21,True,True,0.78,365,49
671,multistep_math-1-False-explicit,multistep_math,explicit,37,37,True,True,0.84,390,49
672,exact_count-11-False-reversed,exact_count,reversed,0,0,True,True,1.0,413,80
673,conditional_truth-2-5-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
674,conditional_truth-6-2-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,395,42
675,exact_count-2-True-plain,exact_count,plain,3,2,False,True,0.53,417,80
676,multistep_math-1-True-plain,multistep_math,plain,37,37,True,True,0.66,391,49
677,conditional_truth-1-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
678,exact_count-8-False-reversed,exact_count,reversed,4,3,False,True,0.83,415,80
679,exact_count-3-False-explicit,exact_count,explicit,3,2,False,True,0.49,438,80
680,exact_count-7-False-reversed,exact_count,reversed,3,3,True,True,0.67,415,80
681,conditional_truth-5-0-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
682,exact_count-5-True-explicit,exact_count,explicit,4,4,True,True,0.51,448,80
683,multistep_math-2-True-explicit,multistep_math,explicit,97,85,False,True,0.38,422,51
684,multistep_math-5-False-reversed,multistep_math,reversed,2741,2625,False,True,0.41,389,60
685,conditional_truth-4-7-explicit,conditional_truth,explicit,yes,yes,True,True,0.99,418,42
686,conditional_truth-1-2-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
687,exact_count-9-True-explicit,exact_count,explicit,4,4,True,True,0.95,443,80
688,exact_count-3-True-explicit,exact_count,explicit,3,4,False,True,0.43,441,80
689,conditional_truth-3-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
690,multistep_math-5-False-plain,multistep_math,plain,2741,2741,True,True,0.27,389,60
691,long_tracking-4-1-plain,long_tracking,plain,kitchen,kitchen,True,True,1.0,400,48
692,exact_count-11-True-explicit,exact_count,explicit,0,0,True,True,1.0,441,80
693,long_tracking-32-1-explicit,long_tracking,explicit,hall,hall,True,True,1.0,850,47
694,conditional_truth-3-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,394,42
695,conditional_truth-4-4-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
696,conditional_truth-4-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
697,conditional_truth-5-1-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
698,long_tracking-4-0-plain,long_tracking,plain,office,office,True,True,1.0,400,47
699,long_tracking-32-1-plain,long_tracking,plain,hall,hall,True,True,1.0,825,47
700,exact_count-9-False-explicit,exact_count,explicit,4,4,True,True,0.95,440,80
701,conditional_truth-1-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
702,conditional_truth-0-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
703,conditional_truth-5-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
704,long_tracking-12-1-reversed,long_tracking,reversed,hall,hall,True,True,1.0,519,47
705,long_tracking-32-0-explicit,long_tracking,explicit,kitchen,kitchen,True,True,1.0,850,48
706,conditional_truth-3-5-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
707,conditional_truth-7-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
708,long_tracking-32-1-plain,long_tracking,plain,hall,hall,True,True,1.0,825,47
709,long_tracking-4-1-plain,long_tracking,plain,kitchen,kitchen,True,True,1.0,400,48
710,exact_count-0-True-reversed,exact_count,reversed,1,2,False,True,0.81,416,80
711,exact_count-7-True-reversed,exact_count,reversed,3,3,True,True,0.55,418,80
712,conditional_truth-6-7-plain,conditional_truth,plain,yes,yes,True,True,0.99,399,42
713,conditional_truth-6-7-reversed,conditional_truth,reversed,yes,yes,True,True,0.99,399,42
714,conditional_truth-6-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,397,46
715,long_tracking-32-0-reversed,long_tracking,reversed,kitchen,kitchen,True,True,1.0,825,48
716,exact_count-9-True-reversed,exact_count,reversed,4,4,True,True,0.94,418,80
717,conditional_truth-4-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
718,conditional_truth-4-5-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
719,multistep_math-5-True-reversed,multistep_math,reversed,2741,2625,False,True,0.35,415,60
720,multistep_math-3-False-reversed,multistep_math,reversed,280,242,False,True,0.63,377,54
721,conditional_truth-5-4-explicit,conditional_truth,explicit,no,no,True,True,0.99,419,42
722,conditional_truth-6-7-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,424,42
723,conditional_truth-5-6-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,418,46
724,conditional_truth-0-1-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
725,conditional_truth-0-7-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
726,conditional_truth-7-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
727,exact_count-1-False-reversed,exact_count,reversed,2,2,True,True,0.81,412,80
728,conditional_truth-1-0-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
729,exact_count-4-False-explicit,exact_count,explicit,3,2,False,True,0.74,437,80
730,conditional_truth-1-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,394,42
731,conditional_truth-1-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
732,conditional_truth-3-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
733,long_tracking-12-0-explicit,long_tracking,explicit,kitchen,kitchen,True,True,1.0,544,48
734,exact_count-8-True-reversed,exact_count,reversed,4,3,False,True,0.42,416,80
735,conditional_truth-2-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
736,conditional_truth-2-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
737,conditional_truth-0-4-explicit,conditional_truth,explicit,no,no,True,True,0.99,419,42
738,exact_count-1-False-explicit,exact_count,explicit,2,2,True,True,0.83,437,80
739,multistep_math-4-False-explicit,multistep_math,explicit,640,640,True,True,0.61,400,53
740,conditional_truth-4-7-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
741,multistep_math-4-False-plain,multistep_math,plain,640,640,True,True,0.5,375,53
742,long_tracking-4-0-reversed,long_tracking,reversed,office,office,True,True,1.0,400,47
743,conditional_truth-1-4-plain,conditional_truth,plain,no,no,True,True,0.99,394,42
744,conditional_truth-3-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
745,conditional_truth-5-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,394,42
746,exact_count-3-False-reversed,exact_count,reversed,3,3,True,True,0.58,413,80
747,exact_count-0-True-plain,exact_count,plain,1,2,False,True,0.88,416,80
748,conditional_truth-1-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,394,42
749,multistep_math-3-True-plain,multistep_math,plain,280,242,False,True,0.67,403,54
750,multistep_math-4-True-reversed,multistep_math,reversed,640,640,True,True,0.29,401,53
751,conditional_truth-7-0-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
752,conditional_truth-2-3-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
753,conditional_truth-2-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
754,conditional_truth-4-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
755,conditional_truth-2-6-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,418,46
756,conditional_truth-7-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
757,conditional_truth-4-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
758,conditional_truth-3-0-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
759,multistep_math-0-False-reversed,multistep_math,reversed,21,21,True,True,0.8,365,49
760,conditional_truth-2-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
761,conditional_truth-1-6-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
762,conditional_truth-5-4-plain,conditional_truth,plain,no,no,True,True,0.99,394,42
763,conditional_truth-7-6-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
764,conditional_truth-4-3-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
765,conditional_truth-0-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
766,exact_count-8-True-explicit,exact_count,explicit,4,4,True,True,0.35,441,80
767,conditional_truth-3-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
768,exact_count-4-True-plain,exact_count,plain,3,3,True,True,0.52,420,80
769,multistep_math-5-True-explicit,multistep_math,explicit,2741,2741,True,True,0.39,440,60
770,exact_count-6-False-plain,exact_count,plain,4,5,False,True,0.6,413,80
771,exact_count-11-True-reversed,exact_count,reversed,0,0,True,True,1.0,416,80
772,exact_count-6-False-reversed,exact_count,reversed,4,5,False,True,0.59,413,80
773,conditional_truth-3-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
774,conditional_truth-5-3-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
775,multistep_math-4-False-explicit,multistep_math,explicit,640,640,True,True,0.55,400,53
776,conditional_truth-5-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
777,conditional_truth-0-5-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
778,conditional_truth-3-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
779,conditional_truth-3-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
780,conditional_truth-5-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
781,conditional_truth-5-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
782,multistep_math-0-True-reversed,multistep_math,reversed,21,21,True,True,0.48,391,49
783,long_tracking-32-0-plain,long_tracking,plain,kitchen,kitchen,True,True,1.0,825,48
784,multistep_math-1-True-explicit,multistep_math,explicit,37,37,True,True,0.67,416,49
785,conditional_truth-0-5-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
786,conditional_truth-4-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
787,conditional_truth-4-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
788,conditional_truth-5-7-plain,conditional_truth,plain,yes,yes,True,True,0.99,393,42
789,conditional_truth-7-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
790,exact_count-3-True-reversed,exact_count,reversed,3,4,False,True,0.44,416,80
791,multistep_math-5-True-reversed,multistep_math,reversed,2741,2625,False,True,0.35,415,60
792,conditional_truth-0-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
793,conditional_truth-0-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
794,conditional_truth-6-2-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,395,42
795,exact_count-2-False-reversed,exact_count,reversed,3,2,False,True,0.71,412,80
796,conditional_truth-0-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
797,conditional_truth-7-6-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,418,46
798,exact_count-7-True-explicit,exact_count,explicit,3,4,False,True,0.51,443,80
799,conditional_truth-5-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
800,multistep_math-1-True-plain,multistep_math,plain,37,37,True,True,0.68,391,49
801,conditional_truth-3-6-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
802,conditional_truth-6-3-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,422,42
803,conditional_truth-5-4-explicit,conditional_truth,explicit,no,no,True,True,0.99,419,42
804,conditional_truth-5-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
805,exact_count-7-False-explicit,exact_count,explicit,3,3,True,True,0.44,440,80
806,exact_count-5-True-reversed,exact_count,reversed,4,4,True,True,0.44,423,80
807,conditional_truth-4-0-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
808,multistep_math-1-True-plain,multistep_math,plain,37,37,True,True,0.66,391,49
809,exact_count-6-False-explicit,exact_count,explicit,4,5,False,True,0.43,438,80
810,conditional_truth-3-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
811,exact_count-7-False-explicit,exact_count,explicit,3,3,True,True,0.46,440,80
812,conditional_truth-4-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
813,conditional_truth-7-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
814,conditional_truth-4-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
815,conditional_truth-2-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
816,exact_count-4-True-reversed,exact_count,reversed,3,3,True,True,0.61,420,80
817,conditional_truth-1-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
818,conditional_truth-4-6-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,418,46
819,conditional_truth-7-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
820,multistep_math-2-False-reversed,multistep_math,reversed,97,97,True,True,0.53,371,51
821,conditional_truth-2-5-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
822,conditional_truth-2-6-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,418,46
823,conditional_truth-7-0-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
824,exact_count-10-True-reversed,exact_count,reversed,7,7,True,True,0.99,418,80
825,conditional_truth-5-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
826,conditional_truth-7-7-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
827,multistep_math-3-False-plain,multistep_math,plain,280,242,False,True,0.51,377,54
828,conditional_truth-4-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
829,conditional_truth-2-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
830,conditional_truth-5-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
831,conditional_truth-2-4-explicit,conditional_truth,explicit,no,no,True,True,0.99,419,42
832,conditional_truth-0-7-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
833,conditional_truth-5-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
834,conditional_truth-1-1-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
835,conditional_truth-7-5-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
836,exact_count-11-True-explicit,exact_count,explicit,0,0,True,True,1.0,441,80
837,conditional_truth-7-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,394,42
838,multistep_math-5-True-plain,multistep_math,plain,2741,2741,True,True,0.65,415,60
839,exact_count-2-False-explicit,exact_count,explicit,3,2,False,True,0.82,437,80
840,exact_count-0-False-explicit,exact_count,explicit,1,2,False,True,0.84,437,80
841,multistep_math-4-False-reversed,multistep_math,reversed,640,640,True,True,0.67,375,53
842,long_tracking-12-0-reversed,long_tracking,reversed,kitchen,kitchen,True,True,1.0,519,48
843,multistep_math-1-False-reversed,multistep_math,reversed,37,37,True,True,0.87,365,49
844,conditional_truth-1-1-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
845,conditional_truth-1-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
846,conditional_truth-2-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
847,exact_count-8-True-explicit,exact_count,explicit,4,4,True,True,0.46,441,80
848,exact_count-2-False-plain,exact_count,plain,3,2,False,True,0.86,412,80
849,conditional_truth-0-3-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
850,conditional_truth-6-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,423,46
851,multistep_math-4-False-plain,multistep_math,plain,640,640,True,True,0.4,375,53
852,multistep_math-1-True-reversed,multistep_math,reversed,37,37,True,True,0.69,391,49
853,conditional_truth-2-4-reversed,conditional_truth,reversed,no,no,True,True,0.99,394,42
854,conditional_truth-4-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
855,exact_count-0-True-reversed,exact_count,reversed,1,2,False,True,0.82,416,80
856,conditional_truth-7-5-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
857,conditional_truth-0-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
858,exact_count-10-True-explicit,exact_count,explicit,7,7,True,True,0.99,443,80
859,long_tracking-4-1-reversed,long_tracking,reversed,kitchen,kitchen,True,True,1.0,400,48
860,conditional_truth-2-4-explicit,conditional_truth,explicit,no,no,True,True,0.99,419,42
861,conditional_truth-5-7-reversed,conditional_truth,reversed,yes,yes,True,True,0.99,393,42
862,conditional_truth-6-6-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,397,46
863,exact_count-9-False-explicit,exact_count,explicit,4,4,True,True,0.95,440,80
864,exact_count-0-True-plain,exact_count,plain,1,2,False,True,0.82,416,80
865,conditional_truth-7-7-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
866,conditional_truth-2-5-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
867,exact_count-6-True-reversed,exact_count,reversed,4,5,False,True,0.7,416,80
868,conditional_truth-3-0-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
869,exact_count-11-True-reversed,exact_count,reversed,0,0,True,True,1.0,416,80
870,exact_count-10-True-plain,exact_count,plain,7,7,True,True,1.0,418,80
871,conditional_truth-6-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,395,42
872,conditional_truth-0-5-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
873,conditional_truth-2-4-explicit,conditional_truth,explicit,no,no,True,True,0.99,419,42
874,conditional_truth-3-1-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
875,exact_count-11-True-plain,exact_count,plain,0,0,True,True,1.0,416,80
876,multistep_math-4-False-reversed,multistep_math,reversed,640,640,True,True,0.47,375,53
877,conditional_truth-1-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
878,exact_count-3-False-plain,exact_count,plain,3,3,True,True,0.55,413,80
879,conditional_truth-0-7-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
880,conditional_truth-1-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
881,conditional_truth-3-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
882,exact_count-7-True-reversed,exact_count,reversed,3,3,True,True,0.43,418,80
883,exact_count-11-False-explicit,exact_count,explicit,0,0,True,True,1.0,438,80
884,conditional_truth-7-1-explicit,conditional_truth,explicit,cannot_be_determined,cannot_be_determined,True,True,1.0,419,46
885,exact_count-0-False-reversed,exact_count,reversed,1,2,False,True,0.73,412,80
886,conditional_truth-6-0-plain,conditional_truth,plain,no,no,True,True,1.0,396,42
887,exact_count-3-True-plain,exact_count,plain,3,4,False,True,0.38,416,80
888,exact_count-6-True-explicit,exact_count,explicit,4,5,False,True,0.84,441,80
889,conditional_truth-6-0-plain,conditional_truth,plain,no,no,True,True,0.99,396,42
890,exact_count-10-True-plain,exact_count,plain,7,7,True,True,1.0,418,80
891,conditional_truth-0-1-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
892,conditional_truth-3-4-explicit,conditional_truth,explicit,no,no,True,True,0.99,419,42
893,conditional_truth-5-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
894,conditional_truth-7-0-plain,conditional_truth,plain,no,no,True,True,1.0,394,42
895,exact_count-9-False-reversed,exact_count,reversed,4,4,True,True,0.96,415,80
896,conditional_truth-1-1-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
897,multistep_math-2-True-reversed,multistep_math,reversed,97,85,False,True,0.45,397,51
898,conditional_truth-2-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
899,conditional_truth-3-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
900,multistep_math-3-False-explicit,multistep_math,explicit,280,242,False,True,0.51,402,54
901,conditional_truth-2-7-explicit,conditional_truth,explicit,yes,yes,True,True,0.99,418,42
902,conditional_truth-0-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
903,conditional_truth-0-0-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
904,multistep_math-5-False-plain,multistep_math,plain,2741,2741,True,True,0.45,389,60
905,conditional_truth-1-1-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,394,46
906,conditional_truth-1-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
907,multistep_math-1-False-plain,multistep_math,plain,37,37,True,True,0.85,365,49
908,conditional_truth-1-3-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
909,conditional_truth-6-5-reversed,conditional_truth,reversed,no,no,True,True,1.0,400,42
910,conditional_truth-4-4-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
911,conditional_truth-1-6-plain,conditional_truth,plain,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
912,exact_count-7-True-explicit,exact_count,explicit,3,3,True,True,0.48,443,80
913,conditional_truth-2-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
914,long_tracking-12-1-explicit,long_tracking,explicit,hall,hall,True,True,1.0,544,47
915,conditional_truth-7-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
916,multistep_math-2-True-explicit,multistep_math,explicit,97,85,False,True,0.37,422,51
917,conditional_truth-3-6-reversed,conditional_truth,reversed,cannot_be_determined,cannot_be_determined,True,True,1.0,393,46
918,long_tracking-12-1-plain,long_tracking,plain,hall,hall,True,True,1.0,519,47
919,conditional_truth-7-4-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
920,conditional_truth-3-2-plain,conditional_truth,plain,yes,yes,True,True,1.0,393,42
921,exact_count-3-False-plain,exact_count,plain,3,3,True,True,0.57,413,80
922,multistep_math-4-True-plain,multistep_math,plain,640,640,True,True,0.49,401,53
923,conditional_truth-7-0-explicit,conditional_truth,explicit,no,no,True,True,1.0,419,42
924,exact_count-5-False-explicit,exact_count,explicit,4,3,False,True,0.42,437,80
925,exact_count-6-False-explicit,exact_count,explicit,4,4,True,True,0.41,438,80
926,conditional_truth-0-4-plain,conditional_truth,plain,no,no,True,True,0.99,394,42
927,conditional_truth-0-0-reversed,conditional_truth,reversed,no,no,True,True,1.0,394,42
928,conditional_truth-5-3-reversed,conditional_truth,reversed,yes,yes,True,True,1.0,393,42
929,conditional_truth-0-2-explicit,conditional_truth,explicit,yes,yes,True,True,1.0,418,42
