run,question,decision,valid,choice,input_tokens,output_tokens,latency_ms,observation_age_s
explore-direct-paused,steering,27,True,straight,921,55,308.71,0
explore-direct-paused,pedals,27,True,accelerate,908,45,309.12,0
explore-direct-paused,steering,28,True,straight,919,55,335.19,0
explore-direct-paused,pedals,28,True,brake,906,44,331.24,0
explore-direct-paused,steering,29,True,straight,931,55,265.99,0
explore-direct-paused,pedals,29,True,accelerate,918,45,313.26,0
explore-direct-paused,steering,30,True,straight,902,55,313.7,0
explore-direct-paused,pedals,30,True,accelerate,889,45,299.46,0
explore-direct-paused,steering,31,True,straight,902,55,307.02,0
explore-direct-paused,pedals,31,True,accelerate,889,45,345.36,0
explore-direct-paused,steering,32,True,straight,931,55,347.65,0
explore-direct-paused,pedals,32,True,accelerate,918,45,392.19,0
explore-direct-paused,steering,33,True,straight,846,55,310.87,0
explore-direct-paused,pedals,33,True,accelerate,833,45,308.03,0
explore-direct-paused,steering,34,True,straight,778,55,311.24,0
explore-direct-paused,pedals,34,True,accelerate,765,45,301.64,0
explore-direct-paused,steering,35,True,straight,763,55,298.83,0
explore-direct-paused,pedals,35,True,brake,750,44,298.42,0
explore-direct-paused,steering,36,True,straight,765,55,464.56,0
explore-direct-paused,pedals,36,True,accelerate,752,45,324.96,0
explore-direct-realtime,steering,0,True,straight,844,55,350.28,0.35000000000000003
explore-direct-realtime,pedals,0,True,accelerate,831,45,293.84,0.35000000000000003
explore-direct-realtime,steering,1,True,straight,906,55,394.66,0.3999999999999999
explore-direct-realtime,pedals,1,True,accelerate,893,45,379.97,0.3999999999999999
explore-direct-realtime,steering,2,True,straight,912,55,387.49,0.3999999999999999
explore-direct-realtime,pedals,2,True,accelerate,899,45,346.59,0.3999999999999999
explore-direct-realtime,steering,3,True,straight,896,55,309.59,0.30000000000000004
explore-direct-realtime,pedals,3,True,accelerate,883,45,305.59,0.30000000000000004
explore-direct-realtime,steering,4,True,straight,912,55,321.03,0.2999999999999998
explore-direct-realtime,pedals,4,True,accelerate,899,45,299.22,0.2999999999999998
explore-direct-realtime,steering,5,True,straight,974,55,333.91,0.30000000000000027
explore-direct-realtime,pedals,5,True,accelerate,961,45,264.49,0.30000000000000027
explore-direct-realtime,steering,6,True,straight,979,55,347.78,0.3500000000000001
explore-direct-realtime,pedals,6,True,accelerate,966,45,351.26,0.3500000000000001
explore-direct-realtime,steering,7,True,straight,981,55,313.75,0.2999999999999998
explore-direct-realtime,pedals,7,True,accelerate,968,45,312.79,0.2999999999999998
explore-direct-realtime,steering,8,True,straight,992,55,287.75,0.2999999999999998
explore-direct-realtime,pedals,8,True,accelerate,979,45,295.27,0.2999999999999998
explore-direct-realtime,steering,9,True,straight,976,55,308.22,0.2999999999999998
explore-direct-realtime,pedals,9,True,accelerate,963,45,288.68,0.2999999999999998
explore-direct-realtime,steering,10,True,straight,975,55,412.53,0.40000000000000036
explore-direct-realtime,pedals,10,True,accelerate,962,45,410.06,0.40000000000000036
explore-direct-realtime,steering,11,True,straight,991,55,352.28,0.34999999999999964
explore-direct-realtime,pedals,11,True,accelerate,978,45,348.22,0.34999999999999964
explore-direct-realtime,steering,12,True,straight,978,55,459.48,0.4500000000000002
explore-direct-realtime,pedals,12,True,accelerate,965,45,464.78,0.4500000000000002
explore-direct-realtime,steering,13,True,straight,990,55,350.79,0.40000000000000036
explore-direct-realtime,pedals,13,True,accelerate,977,45,387.51,0.40000000000000036
explore-direct-realtime,steering,14,True,straight,978,55,358.84,0.34999999999999964
explore-direct-realtime,pedals,14,True,brake,965,44,336.01,0.34999999999999964
explore-direct-realtime,steering,15,True,straight,961,55,396.66,0.40000000000000036
explore-direct-realtime,pedals,15,True,accelerate,948,45,393.89,0.40000000000000036
explore-direct-realtime,steering,16,True,straight,976,55,403.77,0.3999999999999986
explore-direct-realtime,pedals,16,True,accelerate,963,45,386.31,0.3999999999999986
explore-direct-realtime,steering,17,True,straight,995,55,361.03,0.34999999999999964
explore-direct-realtime,pedals,17,True,brake,982,44,353.5,0.34999999999999964
explore-direct-realtime,steering,18,True,straight,981,55,465.59,0.4499999999999993
explore-direct-realtime,pedals,18,True,accelerate,968,45,425.2,0.4499999999999993
explore-direct-realtime,steering,19,True,straight,982,55,355.05,0.34999999999999964
explore-direct-realtime,pedals,19,True,accelerate,969,45,291.17,0.34999999999999964
explore-direct-realtime,steering,20,True,straight,897,55,294.03,0.3500000000000014
explore-direct-realtime,pedals,20,True,accelerate,884,45,334.38,0.3500000000000014
explore-direct-realtime,steering,21,True,straight,913,55,285.8,0.34999999999999964
explore-direct-realtime,pedals,21,True,accelerate,900,45,331.51,0.34999999999999964
explore-direct-realtime,steering,22,True,straight,915,55,526.92,0.5499999999999989
explore-direct-realtime,pedals,22,True,accelerate,902,45,542.08,0.5499999999999989
explore-direct-realtime,steering,23,True,straight,901,55,333.57,0.34999999999999964
explore-direct-realtime,pedals,23,True,accelerate,888,45,346.28,0.34999999999999964
explore-direct-realtime,steering,24,True,straight,898,55,308.67,0.3000000000000007
explore-direct-realtime,pedals,24,True,accelerate,885,45,287.16,0.3000000000000007
explore-direct-realtime,steering,25,True,straight,984,55,285.36,0.3000000000000007
explore-direct-realtime,pedals,25,True,accelerate,971,45,274.36,0.3000000000000007
explore-direct-realtime,steering,26,True,straight,998,55,281.95,0.34999999999999964
explore-direct-realtime,pedals,26,True,accelerate,985,45,349.99,0.34999999999999964
explore-direct-realtime,steering,27,True,straight,918,55,360.02,0.3500000000000014
explore-direct-realtime,pedals,27,True,accelerate,905,45,345.17,0.3500000000000014
explore-direct-realtime,steering,28,True,straight,921,55,380.79,0.3999999999999986
explore-direct-realtime,pedals,28,True,accelerate,908,45,352.25,0.3999999999999986
explore-direct-realtime,steering,29,True,straight,933,55,398.87,0.3999999999999986
explore-direct-realtime,pedals,29,True,brake,920,44,370.33,0.3999999999999986
explore-direct-realtime,steering,30,True,straight,916,55,326.93,0.3000000000000007
explore-direct-realtime,pedals,30,True,accelerate,903,45,283.16,0.3000000000000007
explore-direct-realtime,steering,31,True,straight,917,55,397.58,0.3999999999999986
explore-direct-realtime,pedals,31,True,accelerate,904,45,400.55,0.3999999999999986
explore-direct-realtime,steering,32,True,straight,915,55,462.09,0.4499999999999993
explore-direct-realtime,pedals,32,True,accelerate,902,45,458.57,0.4499999999999993
explore-direct-realtime,steering,33,True,straight,902,55,380.01,0.3500000000000014
explore-direct-realtime,pedals,33,True,accelerate,889,45,275.95,0.3500000000000014
explore-direct-realtime,steering,34,True,straight,862,55,438.6,0.5500000000000007
explore-direct-realtime,pedals,34,True,accelerate,849,45,560.6,0.5500000000000007
explore-direct-realtime,steering,35,True,straight,763,55,288.32,0.3500000000000014
explore-direct-realtime,pedals,35,True,brake,750,44,367.31,0.3500000000000014
explore-direct-realtime,steering,36,True,straight,764,55,321.63,0.3000000000000007
explore-direct-realtime,pedals,36,True,accelerate,751,45,311.07,0.3000000000000007
explore-direct-realtime,steering,37,True,straight,779,55,309.18,0.34999999999999787
explore-direct-realtime,pedals,37,True,accelerate,766,45,340.95,0.34999999999999787
explore-maneuver-paused,direction,0,True,east,860,52,351.97,0
explore-maneuver-paused,speed,0,True,cruise,813,42,264.49,0
explore-maneuver-paused,direction,1,True,north,925,52,314.06,0
explore-maneuver-paused,speed,1,True,slow,878,40,308.21,0
explore-maneuver-paused,direction,2,True,north,940,52,310.79,0
explore-maneuver-paused,speed,2,True,slow,893,40,282.37,0
explore-maneuver-paused,direction,3,True,north,926,52,329.53,0
explore-maneuver-paused,speed,3,True,slow,879,40,266.57,0
explore-maneuver-paused,direction,4,True,north,1025,52,352.49,0
explore-maneuver-paused,speed,4,True,slow,978,40,277.18,0
explore-maneuver-paused,direction,5,True,north,1009,52,316.29,0
explore-maneuver-paused,speed,5,True,slow,962,40,280.05,0
explore-maneuver-paused,direction,6,True,north,1010,52,334.61,0
explore-maneuver-paused,speed,6,True,slow,963,40,307.11,0
explore-maneuver-paused,direction,7,True,north,1011,52,290.78,0
explore-maneuver-paused,speed,7,True,slow,964,40,273.97,0
explore-maneuver-paused,direction,8,True,north,1024,52,295.63,0
explore-maneuver-paused,speed,8,True,slow,977,40,347.53,0
explore-maneuver-paused,direction,9,True,north,1008,52,311.56,0
explore-maneuver-paused,speed,9,True,slow,961,40,355.44,0
explore-maneuver-paused,direction,10,True,north,1007,52,283.19,0
explore-maneuver-paused,speed,10,True,slow,960,40,307.52,0
explore-maneuver-paused,direction,11,True,north,1023,52,355.43,0
explore-maneuver-paused,speed,11,True,slow,976,40,321.79,0
explore-maneuver-paused,direction,12,True,north,1010,52,338.12,0
explore-maneuver-paused,speed,12,True,slow,963,40,314.86,0
explore-maneuver-paused,direction,13,True,north,1024,52,390.78,0
explore-maneuver-paused,speed,13,True,slow,977,40,326.5,0
explore-maneuver-paused,direction,14,True,north,1010,52,307.6,0
explore-maneuver-paused,speed,14,True,slow,963,40,341.22,0
explore-maneuver-paused,direction,15,True,north,1010,52,290.97,0
explore-maneuver-paused,speed,15,True,slow,963,40,280.29,0
explore-maneuver-paused,direction,16,True,north,1028,52,274.19,0
explore-maneuver-paused,speed,16,True,slow,981,40,296.83,0
explore-maneuver-paused,direction,17,True,stop,1022,52,294.39,0
explore-maneuver-paused,speed,17,True,stop,975,40,368.07,0
explore-maneuver-paused,direction,18,True,stop,1017,52,423.62,0
explore-maneuver-paused,speed,18,True,stop,970,40,400.78,0
explore-maneuver-paused,direction,19,True,stop,999,52,352.26,0
explore-maneuver-paused,speed,19,True,stop,952,40,276.95,0
explore-maneuver-paused,direction,20,True,stop,918,52,324.61,0
explore-maneuver-paused,speed,20,True,stop,871,40,267.47,0
explore-maneuver-paused,direction,21,True,stop,933,52,288.29,0
explore-maneuver-paused,speed,21,True,stop,886,40,289.49,0
explore-maneuver-paused,direction,22,True,stop,931,52,281.73,0
explore-maneuver-paused,speed,22,True,stop,884,40,273.28,0
explore-maneuver-paused,direction,23,True,stop,922,52,437.23,0
explore-maneuver-paused,speed,23,True,stop,875,40,304.71,0
explore-maneuver-paused,direction,24,True,stop,920,52,308.38,0
explore-maneuver-paused,speed,24,True,stop,873,40,266.98,0
explore-maneuver-paused,direction,25,True,stop,916,52,424.15,0
explore-maneuver-paused,speed,25,True,stop,869,40,384.92,0
explore-maneuver-paused,direction,26,True,stop,936,52,268.26,0
explore-maneuver-paused,speed,26,True,stop,889,40,263.54,0
explore-maneuver-paused,direction,27,True,stop,921,52,328.48,0
explore-maneuver-paused,speed,27,True,stop,874,40,324.57,0
explore-maneuver-paused,direction,28,True,stop,920,52,295.86,0
explore-maneuver-paused,speed,28,True,stop,873,40,315.94,0
explore-maneuver-paused,direction,29,True,stop,935,52,375.17,0
explore-maneuver-paused,speed,29,True,stop,888,40,310.06,0
explore-maneuver-paused,direction,30,True,stop,920,52,289.03,0
explore-maneuver-paused,speed,30,True,stop,873,40,316.81,0
explore-maneuver-paused,direction,31,True,stop,921,52,333.13,0
explore-maneuver-paused,speed,31,True,stop,874,40,352.6,0
explore-maneuver-paused,direction,32,True,stop,934,52,326.87,0
explore-maneuver-paused,speed,32,True,stop,887,40,297.89,0
explore-maneuver-paused,direction,33,True,stop,921,52,318.76,0
explore-maneuver-paused,speed,33,True,stop,874,40,363.49,0
explore-maneuver-paused,direction,34,True,stop,936,52,306.39,0
explore-maneuver-paused,speed,34,True,stop,889,40,286.26,0
explore-maneuver-paused,direction,35,True,stop,918,52,309.39,0
explore-maneuver-paused,speed,35,True,stop,871,40,334.26,0
explore-maneuver-paused,direction,36,True,stop,921,52,354.4,0
explore-maneuver-paused,speed,36,True,stop,874,40,367.69,0
explore-maneuver-paused,direction,37,True,stop,935,52,319.95,0
explore-maneuver-paused,speed,37,True,stop,888,40,301.16,0
explore-maneuver-paused,direction,38,True,stop,921,52,278.05,0
explore-maneuver-paused,speed,38,True,stop,874,40,268.2,0
explore-maneuver-paused,direction,39,True,stop,934,52,330.85,0
explore-maneuver-paused,speed,39,True,stop,887,40,281.9,0
explore-maneuver-paused,direction,40,True,south,919,52,313.28,0
explore-maneuver-paused,speed,40,True,cruise,872,42,275.1,0
explore-maneuver-paused,direction,41,True,north,913,52,304.11,0
explore-maneuver-paused,speed,41,True,slow,866,40,316.03,0
explore-maneuver-paused,direction,42,True,north,944,52,285.21,0
explore-maneuver-paused,speed,42,True,slow,897,40,272.46,0
explore-maneuver-paused,direction,43,True,north,929,52,315.83,0
explore-maneuver-paused,speed,43,True,slow,882,40,314,0
explore-maneuver-paused,direction,44,True,north,943,52,269.24,0
explore-maneuver-paused,speed,44,True,slow,896,40,622.59,0
explore-maneuver-paused,direction,45,True,north,927,52,336.56,0
explore-maneuver-paused,speed,45,True,slow,880,40,297.72,0
explore-maneuver-paused,direction,46,True,north,930,52,285.78,0
explore-maneuver-paused,speed,46,True,slow,883,40,308.79,0
explore-maneuver-paused,direction,47,True,north,945,52,305.39,0
explore-maneuver-paused,speed,47,True,slow,898,40,324.59,0
explore-maneuver-paused,direction,48,True,north,926,52,300.02,0
explore-maneuver-paused,speed,48,True,slow,879,40,327.57,0
explore-maneuver-paused,direction,49,True,north,945,52,359.17,0
explore-maneuver-paused,speed,49,True,slow,898,40,321.74,0
explore-maneuver-paused,direction,50,True,north,912,52,319.69,0
explore-maneuver-paused,speed,50,True,slow,865,40,297.65,0
explore-maneuver-paused,direction,51,True,north,911,52,303.36,0
explore-maneuver-paused,speed,51,True,slow,864,40,317.8,0
explore-maneuver-paused,direction,52,True,north,931,52,293.82,0
explore-maneuver-paused,speed,52,True,slow,884,40,314.96,0
explore-maneuver-paused,direction,53,True,north,919,52,288.28,0
explore-maneuver-paused,speed,53,True,slow,872,40,286.08,0
explore-maneuver-paused,direction,54,True,north,930,52,299.5,0
explore-maneuver-paused,speed,54,True,slow,883,40,347.37,0
explore-maneuver-paused,direction,55,True,stop,929,52,271.35,0
explore-maneuver-paused,speed,55,True,stop,882,40,328.02,0
explore-maneuver-paused,direction,56,True,stop,934,52,344.36,0
explore-maneuver-paused,speed,56,True,stop,887,40,325.84,0
explore-maneuver-paused,direction,57,True,south,919,52,380.22,0
explore-maneuver-paused,speed,57,True,cruise,872,42,379.02,0
explore-maneuver-paused,direction,58,True,south,930,52,347.01,0
explore-maneuver-paused,speed,58,True,cruise,883,42,466.08,0
explore-maneuver-paused,direction,59,True,south,916,52,330.58,0
explore-maneuver-paused,speed,59,True,slow,869,40,348.22,0
explore-maneuver-paused,direction,60,True,north,930,52,290.38,0
explore-maneuver-paused,speed,60,True,cruise,883,42,299.55,0
explore-maneuver-paused,direction,61,True,north,913,52,307.28,0
explore-maneuver-paused,speed,61,True,cruise,866,42,296.93,0
explore-maneuver-paused,direction,62,True,north,933,52,309.82,0
explore-maneuver-paused,speed,62,True,cruise,886,42,603.17,0
explore-maneuver-paused,direction,63,True,north,947,52,301.29,0
explore-maneuver-paused,speed,63,True,cruise,900,42,329.16,0
explore-maneuver-paused,direction,64,True,north,943,52,274.16,0
explore-maneuver-paused,speed,64,True,cruise,896,42,310.4,0
explore-maneuver-paused,direction,65,True,north,927,52,325.96,0
explore-maneuver-paused,speed,65,True,cruise,880,42,278.85,0
explore-maneuver-paused,direction,66,True,north,934,52,294.49,0
explore-maneuver-paused,speed,66,True,cruise,887,42,297.92,0
explore-maneuver-paused,direction,67,True,north,927,52,304,0
explore-maneuver-paused,speed,67,True,cruise,880,42,336.4,0
explore-maneuver-paused,direction,68,True,north,942,52,297.19,0
explore-maneuver-paused,speed,68,True,cruise,895,42,352.41,0
explore-maneuver-paused,direction,69,True,north,945,52,293.49,0
explore-maneuver-paused,speed,69,True,cruise,898,42,367.75,0
explore-maneuver-paused,direction,70,True,north,930,52,278.86,0
explore-maneuver-paused,speed,70,True,cruise,883,42,306.81,0
explore-maneuver-paused,direction,71,True,north,933,52,317.17,0
explore-maneuver-paused,speed,71,True,cruise,886,42,355.27,0
explore-maneuver-paused,direction,72,True,north,930,52,291.27,0
explore-maneuver-paused,speed,72,True,cruise,883,42,330.03,0
explore-maneuver-paused,direction,73,True,north,945,52,281.58,0
explore-maneuver-paused,speed,73,True,cruise,898,42,306.14,0
explore-maneuver-paused,direction,74,True,stop,944,52,298.74,0
explore-maneuver-paused,speed,74,True,stop,897,40,319.21,0
explore-maneuver-paused,direction,75,True,stop,911,52,394.61,0
explore-maneuver-paused,speed,75,True,stop,864,40,292.91,0
explore-maneuver-paused,direction,76,True,stop,932,52,270.72,0
explore-maneuver-paused,speed,76,True,stop,885,40,285.77,0
explore-maneuver-paused,direction,77,True,stop,933,52,340.61,0
explore-maneuver-paused,speed,77,True,stop,886,40,354.94,0
explore-maneuver-paused,direction,78,True,stop,948,52,298.82,0
explore-maneuver-paused,speed,78,True,stop,901,40,281.13,0
explore-maneuver-paused,direction,79,True,stop,951,52,329.12,0
explore-maneuver-paused,speed,79,True,stop,904,40,335.18,0
explore-maneuver-paused,direction,80,True,stop,938,52,277.07,0
explore-maneuver-paused,speed,80,True,stop,891,40,317.45,0
explore-maneuver-paused,direction,81,True,stop,937,52,308.47,0
explore-maneuver-paused,speed,81,True,stop,890,40,266.29,0
explore-maneuver-paused,direction,82,True,stop,936,52,318.22,0
explore-maneuver-paused,speed,82,True,stop,889,40,296.53,0
explore-maneuver-paused,direction,83,True,stop,953,52,307.01,0
explore-maneuver-paused,speed,83,True,stop,906,40,289.31,0
explore-maneuver-paused,direction,84,True,stop,953,52,326.48,0
explore-maneuver-paused,speed,84,True,stop,906,40,294.32,0
explore-maneuver-paused,direction,85,True,stop,937,52,339.08,0
explore-maneuver-paused,speed,85,True,stop,890,40,308.69,0
explore-maneuver-paused,direction,86,True,stop,937,52,318.4,0
explore-maneuver-paused,speed,86,True,stop,890,40,310.96,0
explore-maneuver-paused,direction,87,True,stop,937,52,299.76,0
explore-maneuver-paused,speed,87,True,stop,890,40,282.71,0
explore-maneuver-paused,direction,88,True,stop,953,52,285.11,0
explore-maneuver-paused,speed,88,True,stop,906,40,329.23,0
explore-maneuver-paused,direction,89,True,stop,953,52,268.92,0
explore-maneuver-paused,speed,89,True,stop,906,40,295.63,0
explore-maneuver-paused,direction,90,True,stop,936,52,340.65,0
explore-maneuver-paused,speed,90,True,stop,889,40,321.4,0
explore-maneuver-paused,direction,91,True,stop,940,52,357.26,0
explore-maneuver-paused,speed,91,True,stop,893,40,318.03,0
explore-maneuver-paused,direction,92,True,stop,940,52,313.42,0
explore-maneuver-paused,speed,92,True,stop,893,40,362.35,0
explore-maneuver-paused,direction,93,True,stop,954,52,333.59,0
explore-maneuver-paused,speed,93,True,stop,907,40,329.3,0
explore-maneuver-paused,direction,94,True,stop,953,52,303.25,0
explore-maneuver-paused,speed,94,True,stop,906,40,307.16,0
explore-maneuver-paused,direction,95,True,stop,939,52,312.03,0
explore-maneuver-paused,speed,95,True,stop,892,40,313.43,0
explore-maneuver-paused,direction,96,True,stop,939,52,329.62,0
explore-maneuver-paused,speed,96,True,stop,892,40,301.54,0
explore-maneuver-paused,direction,97,True,south,939,52,365.14,0
explore-maneuver-paused,speed,97,True,slow,892,40,299.26,0
explore-maneuver-paused,direction,98,True,south,963,52,377.14,0
explore-maneuver-paused,speed,98,True,slow,916,40,366.7,0
explore-maneuver-paused,direction,99,True,south,980,52,262.08,0
explore-maneuver-paused,speed,99,True,slow,933,40,303.14,0
explore-maneuver-paused,direction,100,True,stop,966,52,432.75,0
explore-maneuver-paused,speed,100,True,stop,919,40,295.71,0
explore-maneuver-paused,direction,101,True,stop,970,52,861.23,0
explore-maneuver-paused,speed,101,True,stop,923,40,920.71,0
explore-maneuver-paused,direction,102,True,stop,967,52,322.01,0
explore-maneuver-paused,speed,102,True,stop,920,40,309.23,0
explore-maneuver-paused,direction,103,True,stop,983,52,308.92,0
explore-maneuver-paused,speed,103,True,stop,936,40,317.38,0
explore-maneuver-paused,direction,104,True,stop,985,52,329.59,0
explore-maneuver-paused,speed,104,True,stop,938,40,307.91,0
explore-maneuver-paused,direction,105,True,stop,974,52,313.17,0
explore-maneuver-paused,speed,105,True,stop,927,40,257.37,0
explore-maneuver-paused,direction,106,True,stop,974,52,289.76,0
explore-maneuver-paused,speed,106,True,stop,927,40,287.1,0
explore-maneuver-paused,direction,107,True,stop,973,52,312.26,0
explore-maneuver-paused,speed,107,True,stop,926,40,344.87,0
explore-maneuver-paused,direction,108,True,stop,976,52,270.39,0
explore-maneuver-paused,speed,108,True,stop,929,40,295.83,0
explore-maneuver-paused,direction,109,True,stop,972,52,290.36,0
explore-maneuver-paused,speed,109,True,stop,925,40,272.98,0
explore-maneuver-paused,direction,110,True,stop,974,52,527.24,0
explore-maneuver-paused,speed,110,True,stop,927,40,303.33,0
explore-maneuver-paused,direction,111,True,stop,985,52,278.26,0
explore-maneuver-paused,speed,111,True,stop,938,40,301.53,0
explore-maneuver-paused,direction,112,True,stop,978,52,308.32,0
explore-maneuver-paused,speed,112,True,stop,931,40,306.01,0
explore-maneuver-paused,direction,113,True,stop,975,52,357.65,0
explore-maneuver-paused,speed,113,True,stop,928,40,293.65,0
explore-maneuver-paused,direction,114,True,stop,1061,52,292.35,0
explore-maneuver-paused,speed,114,True,stop,1014,40,255.94,0
explore-maneuver-paused,direction,115,True,stop,1058,52,266.06,0
explore-maneuver-paused,speed,115,True,stop,1011,40,346.58,0
explore-maneuver-paused,direction,116,True,stop,1073,52,310.6,0
explore-maneuver-paused,speed,116,True,stop,1026,40,359.02,0
explore-maneuver-paused,direction,117,True,east,1063,52,702.08,0
explore-maneuver-paused,speed,117,True,slow,1016,40,698.15,0
explore-maneuver-paused,direction,118,True,west,1037,52,260.06,0
explore-maneuver-paused,speed,118,True,slow,990,40,256.99,0
explore-maneuver-paused,direction,119,True,west,1053,52,292.91,0
explore-maneuver-paused,speed,119,True,slow,1006,40,274.67,0
explore-maneuver-paused,direction,120,True,west,1052,52,289.35,0
explore-maneuver-paused,speed,120,True,slow,1005,40,266.42,0
explore-maneuver-paused,direction,121,True,west,1065,52,328.43,0
explore-maneuver-paused,speed,121,True,cruise,1018,42,273.59,0
explore-maneuver-paused,direction,122,True,stop,1034,52,345.59,0
explore-maneuver-paused,speed,122,True,stop,987,40,279.45,0
explore-maneuver-paused,direction,123,True,stop,1064,52,284.09,0
explore-maneuver-paused,speed,123,True,stop,1017,40,292.11,0
explore-maneuver-paused,direction,124,True,stop,1068,52,289.62,0
explore-maneuver-paused,speed,124,True,stop,1021,40,369.56,0
explore-maneuver-paused,direction,125,True,stop,1070,52,294.24,0
explore-maneuver-paused,speed,125,True,stop,1023,40,311.05,0
explore-maneuver-paused,direction,126,True,stop,1088,52,367.12,0
explore-maneuver-paused,speed,126,True,stop,1041,40,365.73,0
explore-maneuver-paused,direction,127,True,stop,1074,52,718.26,0
explore-maneuver-paused,speed,127,True,stop,1027,40,719.33,0
explore-maneuver-paused,direction,128,True,stop,1085,52,551.04,0
explore-maneuver-paused,speed,128,True,stop,1038,40,559.72,0
explore-maneuver-paused,direction,129,True,stop,1077,52,310.94,0
explore-maneuver-paused,speed,129,True,stop,1030,40,294.33,0
explore-maneuver-paused,direction,130,True,stop,1075,52,360.11,0
explore-maneuver-paused,speed,130,True,stop,1028,40,328.82,0
explore-maneuver-paused,direction,131,True,stop,1020,52,284.61,0
explore-maneuver-paused,speed,131,True,stop,973,40,272.42,0
explore-maneuver-paused,direction,132,True,stop,1011,52,282.79,0
explore-maneuver-paused,speed,132,True,stop,964,40,284.31,0
explore-maneuver-paused,direction,133,True,stop,1020,52,278.04,0
explore-maneuver-paused,speed,133,True,stop,973,40,304.07,0
explore-maneuver-paused,direction,134,True,stop,1007,52,319.17,0
explore-maneuver-paused,speed,134,True,stop,960,40,312.98,0
explore-maneuver-paused,direction,135,True,stop,1006,52,291.31,0
explore-maneuver-paused,speed,135,True,stop,959,40,303.98,0
explore-maneuver-paused,direction,136,True,stop,1021,52,309.29,0
explore-maneuver-paused,speed,136,True,stop,974,40,255.24,0
explore-maneuver-paused,direction,137,True,south,1010,52,254.81,0
explore-maneuver-paused,speed,137,True,slow,963,40,321.02,0
explore-maneuver-paused,direction,138,True,south,1000,52,339.27,0
explore-maneuver-paused,speed,138,True,slow,953,40,264.48,0
explore-maneuver-realtime,direction,0,True,east,860,52,306.5,0.30000000000000004
explore-maneuver-realtime,speed,0,True,cruise,813,42,300.59,0.30000000000000004
explore-maneuver-realtime,direction,1,True,north,925,52,426.76,0.3999999999999999
explore-maneuver-realtime,speed,1,True,slow,878,40,369.33,0.3999999999999999
explore-maneuver-realtime,direction,2,True,north,943,52,348.93,0.34999999999999987
explore-maneuver-realtime,speed,2,True,slow,896,40,343.93,0.34999999999999987
explore-maneuver-realtime,direction,3,True,north,925,52,281.35,0.30000000000000004
explore-maneuver-realtime,speed,3,True,slow,878,40,303.31,0.30000000000000004
explore-maneuver-realtime,direction,4,True,north,1024,52,285.07,0.2999999999999998
explore-maneuver-realtime,speed,4,True,slow,977,40,307.32,0.2999999999999998
explore-maneuver-realtime,direction,5,True,north,1005,52,296.3,0.30000000000000027
explore-maneuver-realtime,speed,5,True,slow,958,40,319.77,0.30000000000000027
explore-maneuver-realtime,direction,6,True,north,1013,52,315.3,0.30000000000000027
explore-maneuver-realtime,speed,6,True,slow,966,40,256.76,0.30000000000000027
explore-maneuver-realtime,direction,7,True,north,1012,52,284.93,0.2999999999999998
explore-maneuver-realtime,speed,7,True,slow,965,40,324.01,0.2999999999999998
explore-maneuver-realtime,direction,8,True,north,1023,52,335.74,0.2999999999999998
explore-maneuver-realtime,speed,8,True,slow,976,40,254.98,0.2999999999999998
explore-maneuver-realtime,direction,9,True,north,1008,52,797.78,0.7999999999999998
explore-maneuver-realtime,speed,9,True,slow,961,40,806.45,0.7999999999999998
explore-maneuver-realtime,direction,10,True,north,1014,52,320.08,0.35000000000000053
explore-maneuver-realtime,speed,10,True,slow,967,40,327.12,0.35000000000000053
explore-maneuver-realtime,direction,11,True,north,1025,52,365.09,0.34999999999999964
explore-maneuver-realtime,speed,11,True,slow,978,40,355.51,0.34999999999999964
explore-maneuver-realtime,direction,12,True,north,1009,52,298.11,0.2999999999999998
explore-maneuver-realtime,speed,12,True,slow,962,40,294.5,0.2999999999999998
explore-maneuver-realtime,direction,13,True,north,1009,52,377.62,0.5500000000000007
explore-maneuver-realtime,speed,13,True,slow,962,40,538.3,0.5500000000000007
explore-maneuver-realtime,direction,14,True,north,1010,52,273.73,0.25
explore-maneuver-realtime,speed,14,True,slow,963,40,275.28,0.25
explore-maneuver-realtime,direction,15,True,north,1025,52,256.66,0.25
explore-maneuver-realtime,speed,15,True,slow,978,40,276.06,0.25
explore-maneuver-realtime,direction,16,True,north,1009,52,273.54,0.25
explore-maneuver-realtime,speed,16,True,slow,962,40,282.25,0.25
explore-maneuver-realtime,direction,17,True,stop,1012,52,378.84,0.34999999999999964
explore-maneuver-realtime,speed,17,True,stop,965,40,382.54,0.34999999999999964
explore-maneuver-realtime,direction,18,True,stop,995,52,353.52,0.3500000000000014
explore-maneuver-realtime,speed,18,True,stop,948,40,321.57,0.3500000000000014
explore-maneuver-realtime,direction,19,True,stop,1033,52,274.84,0.25
explore-maneuver-realtime,speed,19,True,stop,986,40,285.03,0.25
explore-maneuver-realtime,direction,20,True,stop,929,52,368.84,0.40000000000000036
explore-maneuver-realtime,speed,20,True,stop,882,40,390.29,0.40000000000000036
explore-maneuver-realtime,direction,21,True,stop,922,52,316.7,0.34999999999999964
explore-maneuver-realtime,speed,21,True,stop,875,40,352.18,0.34999999999999964
explore-maneuver-realtime,direction,22,True,stop,920,52,312.5,0.3000000000000007
explore-maneuver-realtime,speed,22,True,stop,873,40,315.32,0.3000000000000007
explore-maneuver-realtime,direction,23,True,stop,916,52,320.88,0.3500000000000014
