id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
pipeline-642,pipeline,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 642, ""source_case_id"": ""decision-11-appointment-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,337.08,"{""answer"": {""go_without"": 1}}"
pipeline-654,pipeline,"{""scenario"": ""0-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 654, ""source_case_id"": ""decision-0-inspection-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,376.61,"{""answer"": {""bring"": 1}}"
pipeline-663,pipeline,"{""scenario"": ""6-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 663, ""source_case_id"": ""decision-6-collection-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,356.09,"{""answer"": {""go_without"": 1}}"
pipeline-664,pipeline,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 664, ""source_case_id"": ""decision-11-inspection-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,404,32,344.91,"{""answer"": {""bring"": 1}}"
pipeline-671,pipeline,"{""scenario"": ""7-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 671, ""source_case_id"": ""decision-7-inspection-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,328.75,"{""answer"": {""bring"": 1}}"
pipeline-678,pipeline,"{""scenario"": ""6-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 678, ""source_case_id"": ""decision-6-inspection-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,404,32,267.94,"{""answer"": {""bring"": 1}}"
pipeline-681,pipeline,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 681, ""source_case_id"": ""decision-11-service-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,404,32,313.86,"{""answer"": {""bring"": 1}}"
pipeline-688,pipeline,"{""scenario"": ""4-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 688, ""source_case_id"": ""decision-4-collection-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,329.31,"{""answer"": {""go_without"": 1}}"
pipeline-689,pipeline,"{""scenario"": ""6-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 689, ""source_case_id"": ""decision-6-appointment-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,301.78,"{""answer"": {""go_without"": 1}}"
pipeline-693,pipeline,"{""scenario"": ""3-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 693, ""source_case_id"": ""decision-3-service-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.97,0.93,402,32,275.9,"{""answer"": {""bring"": 1}}"
pipeline-719,pipeline,"{""scenario"": ""0-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 719, ""source_case_id"": ""decision-0-appointment-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,311.95,"{""answer"": {""go_without"": 1}}"
pipeline-721,pipeline,"{""scenario"": ""4-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 721, ""source_case_id"": ""decision-4-service-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.97,0.94,404,32,308.94,"{""answer"": {""bring"": 1}}"
pipeline-724,pipeline,"{""scenario"": ""1-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 724, ""source_case_id"": ""decision-1-service-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,317.38,"{""answer"": {""bring"": 1}}"
pipeline-725,pipeline,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 725, ""source_case_id"": ""decision-10-appointment-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,301.04,"{""answer"": {""go_without"": 1}}"
pipeline-728,pipeline,"{""scenario"": ""8-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 728, ""source_case_id"": ""decision-8-appointment-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,398.72,"{""answer"": {""go_without"": 1}}"
pipeline-731,pipeline,"{""scenario"": ""5-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 731, ""source_case_id"": ""decision-5-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,318.47,"{""answer"": {""go_without"": 1}}"
pipeline-737,pipeline,"{""scenario"": ""5-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 737, ""source_case_id"": ""decision-5-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,301.24,"{""answer"": {""bring"": 1}}"
pipeline-739,pipeline,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 739, ""source_case_id"": ""decision-11-inspection-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,404,32,308.25,"{""answer"": {""bring"": 1}}"
pipeline-749,pipeline,"{""scenario"": ""5-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 749, ""source_case_id"": ""decision-5-collection-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,301.18,"{""answer"": {""go_without"": 1}}"
pipeline-750,pipeline,"{""scenario"": ""9-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 750, ""source_case_id"": ""decision-9-service-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.98,403,32,310.22,"{""answer"": {""bring"": 1}}"
pipeline-756,pipeline,"{""scenario"": ""2-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 756, ""source_case_id"": ""decision-2-appointment-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,311.08,"{""answer"": {""go_without"": 1}}"
pipeline-760,pipeline,"{""scenario"": ""7-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 760, ""source_case_id"": ""decision-7-appointment-check-False"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,317.39,"{""answer"": {""go_without"": 1}}"
pipeline-772,pipeline,"{""scenario"": ""3-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 772, ""source_case_id"": ""decision-3-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.97,0.95,402,32,379.93,"{""answer"": {""bring"": 1}}"
pipeline-773,pipeline,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 773, ""source_case_id"": ""decision-11-appointment-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,306.5,"{""answer"": {""go_without"": 1}}"
pipeline-777,pipeline,"{""scenario"": ""3-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 777, ""source_case_id"": ""decision-3-appointment-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,321.17,"{""answer"": {""go_without"": 1}}"
pipeline-779,pipeline,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 779, ""source_case_id"": ""decision-11-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,404,32,298.46,"{""answer"": {""bring"": 1}}"
pipeline-785,pipeline,"{""scenario"": ""0-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 785, ""source_case_id"": ""decision-0-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,347.55,"{""answer"": {""bring"": 1}}"
pipeline-788,pipeline,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 788, ""source_case_id"": ""decision-11-appointment-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,394.02,"{""answer"": {""go_without"": 1}}"
pipeline-793,pipeline,"{""scenario"": ""3-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 793, ""source_case_id"": ""decision-3-collection-check-False"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,296.7,"{""answer"": {""go_without"": 1}}"
pipeline-795,pipeline,"{""scenario"": ""1-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 795, ""source_case_id"": ""decision-1-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,332.49,"{""answer"": {""bring"": 1}}"
pipeline-802,pipeline,"{""scenario"": ""9-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 802, ""source_case_id"": ""decision-9-appointment-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,417,33,269.16,"{""answer"": {""go_without"": 1}}"
pipeline-803,pipeline,"{""scenario"": ""6-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 803, ""source_case_id"": ""decision-6-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,404,32,335.61,"{""answer"": {""bring"": 1}}"
pipeline-810,pipeline,"{""scenario"": ""2-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 810, ""source_case_id"": ""decision-2-collection-check-False"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,315.44,"{""answer"": {""go_without"": 1}}"
pipeline-815,pipeline,"{""scenario"": ""7-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 815, ""source_case_id"": ""decision-7-service-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.98,0.96,402,32,348.57,"{""answer"": {""bring"": 1}}"
pipeline-817,pipeline,"{""scenario"": ""5-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 817, ""source_case_id"": ""decision-5-inspection-check-False"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,343.72,"{""answer"": {""bring"": 1}}"
pipeline-819,pipeline,"{""scenario"": ""5-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 819, ""source_case_id"": ""decision-5-appointment-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,307.26,"{""answer"": {""go_without"": 1}}"
pipeline-823,pipeline,"{""scenario"": ""8-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 823, ""source_case_id"": ""decision-8-inspection-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,304.84,"{""answer"": {""bring"": 1}}"
pipeline-828,pipeline,"{""scenario"": ""2-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 828, ""source_case_id"": ""decision-2-inspection-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,387.8,"{""answer"": {""bring"": 1}}"
pipeline-838,pipeline,"{""scenario"": ""4-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 838, ""source_case_id"": ""decision-4-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,404,32,407.45,"{""answer"": {""bring"": 1}}"
pipeline-843,pipeline,"{""scenario"": ""4-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 843, ""source_case_id"": ""decision-4-collection-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,357.11,"{""answer"": {""go_without"": 1}}"
pipeline-886,pipeline,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 886, ""source_case_id"": ""decision-11-collection-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,382.64,"{""answer"": {""go_without"": 1}}"
pipeline-891,pipeline,"{""scenario"": ""6-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 891, ""source_case_id"": ""decision-6-collection-check-False"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,347.54,"{""answer"": {""go_without"": 1}}"
pipeline-897,pipeline,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 897, ""source_case_id"": ""decision-10-appointment-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,351.61,"{""answer"": {""go_without"": 1}}"
pipeline-901,pipeline,"{""scenario"": ""7-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 901, ""source_case_id"": ""decision-7-appointment-check-False"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,319.42,"{""answer"": {""go_without"": 1}}"
pipeline-908,pipeline,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 908, ""source_case_id"": ""decision-9-collection-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,33,292.13,"{""answer"": {""go_without"": 1}}"
pipeline-915,pipeline,"{""scenario"": ""9-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 915, ""source_case_id"": ""decision-9-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,403,32,332.71,"{""answer"": {""bring"": 1}}"
pipeline-918,pipeline,"{""scenario"": ""8-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 918, ""source_case_id"": ""decision-8-inspection-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,328.14,"{""answer"": {""bring"": 1}}"
pipeline-935,pipeline,"{""scenario"": ""6-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 935, ""source_case_id"": ""decision-6-service-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.97,0.95,404,32,341.84,"{""answer"": {""bring"": 1}}"
pipeline-947,pipeline,"{""scenario"": ""8-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 947, ""source_case_id"": ""decision-8-service-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.98,402,32,317.74,"{""answer"": {""bring"": 1}}"
pipeline-951,pipeline,"{""scenario"": ""6-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 951, ""source_case_id"": ""decision-6-collection-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,353.64,"{""answer"": {""go_without"": 1}}"
pipeline-952,pipeline,"{""scenario"": ""6-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 952, ""source_case_id"": ""decision-6-inspection-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,404,32,391.65,"{""answer"": {""bring"": 1}}"
pipeline-992,pipeline,"{""scenario"": ""6-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 992, ""source_case_id"": ""decision-6-collection-check-False"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,361.04,"{""answer"": {""go_without"": 1}}"
pipeline-1003,pipeline,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1003, ""source_case_id"": ""decision-10-collection-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,323.52,"{""answer"": {""go_without"": 1}}"
pipeline-1006,pipeline,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1006, ""source_case_id"": ""decision-10-service-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.98,0.96,402,32,314.93,"{""answer"": {""bring"": 1}}"
pipeline-1007,pipeline,"{""scenario"": ""6-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1007, ""source_case_id"": ""decision-6-service-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.98,0.95,404,32,289.5,"{""answer"": {""bring"": 1}}"
pipeline-1009,pipeline,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1009, ""source_case_id"": ""decision-10-service-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,308.46,"{""answer"": {""bring"": 1}}"
pipeline-1033,pipeline,"{""scenario"": ""0-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1033, ""source_case_id"": ""decision-0-collection-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,292.79,"{""answer"": {""go_without"": 1}}"
pipeline-1035,pipeline,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1035, ""source_case_id"": ""decision-10-inspection-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,295.38,"{""answer"": {""bring"": 1}}"
pipeline-1037,pipeline,"{""scenario"": ""7-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1037, ""source_case_id"": ""decision-7-inspection-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,306.37,"{""answer"": {""bring"": 1}}"
pipeline-1045,pipeline,"{""scenario"": ""7-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1045, ""source_case_id"": ""decision-7-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.98,402,32,300.63,"{""answer"": {""bring"": 1}}"
pipeline-1050,pipeline,"{""scenario"": ""3-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1050, ""source_case_id"": ""decision-3-service-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.98,0.97,402,32,305.16,"{""answer"": {""bring"": 1}}"
pipeline-1052,pipeline,"{""scenario"": ""5-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1052, ""source_case_id"": ""decision-5-service-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,370.2,"{""answer"": {""bring"": 1}}"
pipeline-1058,pipeline,"{""scenario"": ""0-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 1058, ""source_case_id"": ""decision-0-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,300.09,"{""answer"": {""go_without"": 1}}"
