id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
decision-9-inspection-described-False,decision,"{""scenario"": ""9-inspection"", ""kind"": ""inspection"", ""mode"": ""described"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9966666666666667,0.99,383,32,331.17,"{""answer"": {""bring"": 3}}"
decision-9-inspection-check-False,decision,"{""scenario"": ""9-inspection"", ""kind"": ""inspection"", ""mode"": ""check"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,1.0,0.99,399,42,323.82,"{""answer"": {""yes"": 3}}"
decision-9-inspection-direct-True,decision,"{""scenario"": ""9-inspection"", ""kind"": ""inspection"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.99,0.9766666666666667,362,32,350.04,"{""answer"": {""bring"": 3}}"
decision-9-inspection-described-True,decision,"{""scenario"": ""9-inspection"", ""kind"": ""inspection"", ""mode"": ""described"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9933333333333333,0.9866666666666667,383,32,322.01,"{""answer"": {""bring"": 3}}"
decision-9-inspection-check-True,decision,"{""scenario"": ""9-inspection"", ""kind"": ""inspection"", ""mode"": ""check"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,1.0,0.99,399,42,328.66,"{""answer"": {""yes"": 3}}"
decision-9-collection-direct-False,decision,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,362,33,319.44,"{""answer"": {""go_without"": 3}}"
decision-9-collection-described-False,decision,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""described"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,383,33,295.32,"{""answer"": {""go_without"": 3}}"
decision-9-collection-check-False,decision,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""check"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,399,42,318.46,"{""answer"": {""no"": 3}}"
decision-9-collection-direct-True,decision,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,362,33,370.03,"{""answer"": {""go_without"": 3}}"
decision-9-collection-described-True,decision,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""described"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,383,33,294.34,"{""answer"": {""go_without"": 3}}"
decision-9-collection-check-True,decision,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""check"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,399,42,330.07,"{""answer"": {""no"": 3}}"
decision-9-appointment-direct-False,decision,"{""scenario"": ""9-appointment"", ""kind"": ""appointment"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,377,33,307.12,"{""answer"": {""go_without"": 3}}"
decision-9-appointment-described-False,decision,"{""scenario"": ""9-appointment"", ""kind"": ""appointment"", ""mode"": ""described"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,398,33,407.3,"{""answer"": {""go_without"": 3}}"
decision-9-appointment-check-False,decision,"{""scenario"": ""9-appointment"", ""kind"": ""appointment"", ""mode"": ""check"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,414,42,348.28,"{""answer"": {""no"": 3}}"
decision-9-appointment-direct-True,decision,"{""scenario"": ""9-appointment"", ""kind"": ""appointment"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,377,33,292.85,"{""answer"": {""go_without"": 3}}"
decision-9-appointment-described-True,decision,"{""scenario"": ""9-appointment"", ""kind"": ""appointment"", ""mode"": ""described"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,398,33,309.47,"{""answer"": {""go_without"": 3}}"
decision-9-appointment-check-True,decision,"{""scenario"": ""9-appointment"", ""kind"": ""appointment"", ""mode"": ""check"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,414,42,333.75,"{""answer"": {""no"": 3}}"
decision-10-service-direct-False,decision,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9733333333333333,0.9466666666666667,362,32,345.75,"{""answer"": {""bring"": 3}}"
decision-10-service-described-False,decision,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""described"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9766666666666667,0.96,383,32,349.08,"{""answer"": {""bring"": 3}}"
decision-10-service-check-False,decision,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""check"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9633333333333333,0.9466666666666667,399,42,319.33,"{""answer"": {""yes"": 3}}"
decision-10-service-direct-True,decision,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9633333333333333,0.93,362,32,314.26,"{""answer"": {""bring"": 3}}"
decision-10-service-described-True,decision,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""described"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9666666666666667,0.9366666666666666,383,32,324.44,"{""answer"": {""bring"": 3}}"
decision-10-service-check-True,decision,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""check"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9566666666666667,0.9333333333333333,399,42,316.61,"{""answer"": {""yes"": 3}}"
decision-10-inspection-direct-False,decision,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9866666666666667,0.98,362,32,303.89,"{""answer"": {""bring"": 3}}"
decision-10-inspection-described-False,decision,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""described"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9933333333333333,0.9866666666666667,383,32,377.14,"{""answer"": {""bring"": 3}}"
decision-10-inspection-check-False,decision,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""check"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.99,0.99,399,42,290.19,"{""answer"": {""yes"": 3}}"
decision-10-inspection-direct-True,decision,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9733333333333333,0.95,362,32,338.33,"{""answer"": {""bring"": 3}}"
decision-10-inspection-described-True,decision,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""described"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9833333333333333,0.9733333333333333,383,32,307.96,"{""answer"": {""bring"": 3}}"
decision-10-inspection-check-True,decision,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""check"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9966666666666667,0.99,399,42,304.45,"{""answer"": {""yes"": 3}}"
decision-10-collection-direct-False,decision,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,361,33,365.14,"{""answer"": {""go_without"": 3}}"
decision-10-collection-described-False,decision,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""described"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,382,33,291.21,"{""answer"": {""go_without"": 3}}"
decision-10-collection-check-False,decision,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""check"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,398,42,358.55,"{""answer"": {""no"": 3}}"
decision-10-collection-direct-True,decision,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,0.9933333333333333,361,33,330.08,"{""answer"": {""go_without"": 3}}"
decision-10-collection-described-True,decision,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""described"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,382,33,311.92,"{""answer"": {""go_without"": 3}}"
decision-10-collection-check-True,decision,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""check"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,398,42,375.66,"{""answer"": {""no"": 3}}"
decision-10-appointment-direct-False,decision,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,376,33,297.05,"{""answer"": {""go_without"": 3}}"
decision-10-appointment-described-False,decision,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""described"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,397,33,283.64,"{""answer"": {""go_without"": 3}}"
decision-10-appointment-check-False,decision,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""check"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,413,42,352.15,"{""answer"": {""no"": 3}}"
decision-10-appointment-direct-True,decision,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,376,33,338.96,"{""answer"": {""go_without"": 3}}"
decision-10-appointment-described-True,decision,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""described"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,397,33,363.49,"{""answer"": {""go_without"": 3}}"
decision-10-appointment-check-True,decision,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""check"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,413,42,321.89,"{""answer"": {""no"": 3}}"
decision-11-service-direct-False,decision,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9866666666666667,0.9766666666666667,364,32,274.79,"{""answer"": {""bring"": 3}}"
decision-11-service-described-False,decision,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""described"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.99,0.98,387,32,436.1,"{""answer"": {""bring"": 3}}"
decision-11-service-check-False,decision,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""check"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.9766666666666667,0.9666666666666667,401,42,382.63,"{""answer"": {""yes"": 3}}"
decision-11-service-direct-True,decision,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.98,0.9633333333333333,364,32,316.73,"{""answer"": {""bring"": 3}}"
decision-11-service-described-True,decision,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""described"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.99,0.97,387,32,332.86,"{""answer"": {""bring"": 3}}"
decision-11-service-check-True,decision,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""check"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.9733333333333333,0.9566666666666667,401,42,338.7,"{""answer"": {""yes"": 3}}"
decision-11-inspection-direct-False,decision,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.99,0.9766666666666667,364,32,287.32,"{""answer"": {""bring"": 3}}"
decision-11-inspection-described-False,decision,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""described"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.99,0.9766666666666667,387,32,291.29,"{""answer"": {""bring"": 3}}"
decision-11-inspection-check-False,decision,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""check"", ""reverse"": false, ""label"": ""bring""}",3,3,1.0,3,0.99,0.9866666666666667,401,42,325.46,"{""answer"": {""yes"": 3}}"
decision-11-inspection-direct-True,decision,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.98,0.96,364,32,412.38,"{""answer"": {""bring"": 3}}"
decision-11-inspection-described-True,decision,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""described"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.99,0.9833333333333333,387,32,336.58,"{""answer"": {""bring"": 3}}"
decision-11-inspection-check-True,decision,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""check"", ""reverse"": true, ""label"": ""bring""}",3,3,1.0,3,0.99,0.9866666666666667,401,42,311.57,"{""answer"": {""yes"": 3}}"
decision-11-collection-direct-False,decision,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,0.99,363,33,318.09,"{""answer"": {""go_without"": 3}}"
decision-11-collection-described-False,decision,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""described"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,386,33,303.1,"{""answer"": {""go_without"": 3}}"
decision-11-collection-check-False,decision,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""check"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,400,42,301.73,"{""answer"": {""no"": 3}}"
decision-11-collection-direct-True,decision,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,363,33,330.42,"{""answer"": {""go_without"": 3}}"
decision-11-collection-described-True,decision,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""described"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,386,33,338.98,"{""answer"": {""go_without"": 3}}"
decision-11-collection-check-True,decision,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""check"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,400,42,315.67,"{""answer"": {""no"": 3}}"
decision-11-appointment-direct-False,decision,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""direct"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,378,33,331.63,"{""answer"": {""go_without"": 3}}"
decision-11-appointment-described-False,decision,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""described"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,401,33,324.06,"{""answer"": {""go_without"": 3}}"
decision-11-appointment-check-False,decision,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""check"", ""reverse"": false, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,415,42,321.1,"{""answer"": {""no"": 3}}"
decision-11-appointment-direct-True,decision,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""direct"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,378,33,331.83,"{""answer"": {""go_without"": 3}}"
decision-11-appointment-described-True,decision,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""described"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,401,33,298.92,"{""answer"": {""go_without"": 3}}"
decision-11-appointment-check-True,decision,"{""scenario"": ""11-appointment"", ""kind"": ""appointment"", ""mode"": ""check"", ""reverse"": true, ""label"": ""go_without""}",3,3,1.0,3,1.0,1.0,415,42,378.82,"{""answer"": {""no"": 3}}"
permutation-0-0,permutation,"{""template"": 0, ""order"": [""v0"", ""v1"", ""v2"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.6733333333333333,0.5733333333333334,375,50,336.15,"{""answer"": {""v0"": 3}}"
permutation-0-1,permutation,"{""template"": 0, ""order"": [""v0"", ""v1"", ""v3"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.72,0.6333333333333333,375,50,302.01,"{""answer"": {""v0"": 3}}"
permutation-0-2,permutation,"{""template"": 0, ""order"": [""v0"", ""v2"", ""v1"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.7333333333333334,0.6433333333333333,375,50,573.66,"{""answer"": {""v0"": 3}}"
permutation-0-3,permutation,"{""template"": 0, ""order"": [""v0"", ""v2"", ""v3"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.6733333333333333,0.5666666666666667,375,50,546.5,"{""answer"": {""v0"": 3}}"
permutation-0-4,permutation,"{""template"": 0, ""order"": [""v0"", ""v3"", ""v1"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.7166666666666667,0.6266666666666667,375,50,299.45,"{""answer"": {""v0"": 3}}"
permutation-0-5,permutation,"{""template"": 0, ""order"": [""v0"", ""v3"", ""v2"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.7633333333333333,0.6833333333333333,375,50,283.27,"{""answer"": {""v0"": 3}}"
permutation-0-6,permutation,"{""template"": 0, ""order"": [""v1"", ""v0"", ""v2"", ""v3""], ""correct_position"": 2}",3,3,1.0,3,0.7266666666666667,0.6333333333333333,375,50,300.24,"{""answer"": {""v0"": 3}}"
permutation-0-7,permutation,"{""template"": 0, ""order"": [""v1"", ""v0"", ""v3"", ""v2""], ""correct_position"": 2}",3,3,1.0,3,0.6333333333333333,0.5166666666666667,375,50,299.14,"{""answer"": {""v0"": 3}}"
permutation-0-8,permutation,"{""template"": 0, ""order"": [""v1"", ""v2"", ""v0"", ""v3""], ""correct_position"": 3}",3,3,1.0,3,0.7666666666666667,0.6866666666666666,375,50,352.35,"{""answer"": {""v0"": 3}}"
permutation-0-9,permutation,"{""template"": 0, ""order"": [""v1"", ""v2"", ""v3"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.8066666666666666,0.74,375,50,330.49,"{""answer"": {""v0"": 3}}"
permutation-0-10,permutation,"{""template"": 0, ""order"": [""v1"", ""v3"", ""v0"", ""v2""], ""correct_position"": 3}",3,3,1.0,3,0.7,0.6033333333333334,375,50,327.45,"{""answer"": {""v0"": 3}}"
permutation-0-11,permutation,"{""template"": 0, ""order"": [""v1"", ""v3"", ""v2"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.8099999999999999,0.7533333333333334,375,50,325.3,"{""answer"": {""v0"": 3}}"
permutation-0-12,permutation,"{""template"": 0, ""order"": [""v2"", ""v0"", ""v1"", ""v3""], ""correct_position"": 2}",3,3,1.0,3,0.7233333333333334,0.6333333333333333,375,50,300.23,"{""answer"": {""v0"": 3}}"
permutation-0-13,permutation,"{""template"": 0, ""order"": [""v2"", ""v0"", ""v3"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.75,0.6633333333333333,375,50,303.64,"{""answer"": {""v0"": 3}}"
permutation-0-14,permutation,"{""template"": 0, ""order"": [""v2"", ""v1"", ""v0"", ""v3""], ""correct_position"": 3}",3,3,1.0,3,0.7166666666666667,0.62,375,50,320.82,"{""answer"": {""v0"": 3}}"
permutation-0-15,permutation,"{""template"": 0, ""order"": [""v2"", ""v1"", ""v3"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.8266666666666667,0.7666666666666667,375,50,295.07,"{""answer"": {""v0"": 3}}"
permutation-0-16,permutation,"{""template"": 0, ""order"": [""v2"", ""v3"", ""v0"", ""v1""], ""correct_position"": 3}",3,3,1.0,3,0.7866666666666667,0.7166666666666667,375,50,333.11,"{""answer"": {""v0"": 3}}"
permutation-0-17,permutation,"{""template"": 0, ""order"": [""v2"", ""v3"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.8466666666666667,0.8,375,50,372.64,"{""answer"": {""v0"": 3}}"
permutation-0-18,permutation,"{""template"": 0, ""order"": [""v3"", ""v0"", ""v1"", ""v2""], ""correct_position"": 2}",3,3,1.0,3,0.6866666666666666,0.5866666666666667,375,50,313.11,"{""answer"": {""v0"": 3}}"
permutation-0-19,permutation,"{""template"": 0, ""order"": [""v3"", ""v0"", ""v2"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.6366666666666667,0.52,375,50,313.15,"{""answer"": {""v0"": 3}}"
permutation-0-20,permutation,"{""template"": 0, ""order"": [""v3"", ""v1"", ""v0"", ""v2""], ""correct_position"": 3}",3,3,1.0,3,0.58,0.44,375,50,322.18,"{""answer"": {""v0"": 3}}"
permutation-0-21,permutation,"{""template"": 0, ""order"": [""v3"", ""v1"", ""v2"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.79,0.72,375,50,301.27,"{""answer"": {""v0"": 3}}"
permutation-0-22,permutation,"{""template"": 0, ""order"": [""v3"", ""v2"", ""v0"", ""v1""], ""correct_position"": 3}",3,3,1.0,3,0.7066666666666667,0.61,375,50,303.93,"{""answer"": {""v0"": 3}}"
permutation-0-23,permutation,"{""template"": 0, ""order"": [""v3"", ""v2"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.8,0.7266666666666667,375,50,343.54,"{""answer"": {""v0"": 3}}"
permutation-1-0,permutation,"{""template"": 1, ""order"": [""v0"", ""v1"", ""v2"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.7133333333333333,0.6166666666666667,376,50,404.92,"{""answer"": {""v0"": 3}}"
permutation-1-1,permutation,"{""template"": 1, ""order"": [""v0"", ""v1"", ""v3"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.7333333333333333,0.6466666666666667,376,50,300.16,"{""answer"": {""v0"": 3}}"
permutation-1-2,permutation,"{""template"": 1, ""order"": [""v0"", ""v2"", ""v1"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.71,0.6166666666666667,376,50,337.01,"{""answer"": {""v0"": 3}}"
permutation-1-3,permutation,"{""template"": 1, ""order"": [""v0"", ""v2"", ""v3"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.6266666666666667,0.5066666666666667,376,50,293.92,"{""answer"": {""v0"": 3}}"
permutation-1-4,permutation,"{""template"": 1, ""order"": [""v0"", ""v3"", ""v1"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.7033333333333333,0.6033333333333333,376,50,360.38,"{""answer"": {""v0"": 3}}"
permutation-1-5,permutation,"{""template"": 1, ""order"": [""v0"", ""v3"", ""v2"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.78,0.7066666666666667,376,50,327.33,"{""answer"": {""v0"": 3}}"
permutation-1-6,permutation,"{""template"": 1, ""order"": [""v1"", ""v0"", ""v2"", ""v3""], ""correct_position"": 2}",3,3,1.0,3,0.7233333333333333,0.63,376,50,336.93,"{""answer"": {""v0"": 3}}"
permutation-1-7,permutation,"{""template"": 1, ""order"": [""v1"", ""v0"", ""v3"", ""v2""], ""correct_position"": 2}",3,3,1.0,3,0.6666666666666667,0.5533333333333333,376,50,307.12,"{""answer"": {""v0"": 3}}"
permutation-1-8,permutation,"{""template"": 1, ""order"": [""v1"", ""v2"", ""v0"", ""v3""], ""correct_position"": 3}",3,3,1.0,3,0.6466666666666667,0.5266666666666666,376,50,325.25,"{""answer"": {""v0"": 3}}"
permutation-1-9,permutation,"{""template"": 1, ""order"": [""v1"", ""v2"", ""v3"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.7533333333333333,0.67,376,50,301.7,"{""answer"": {""v0"": 3}}"
permutation-1-10,permutation,"{""template"": 1, ""order"": [""v1"", ""v3"", ""v0"", ""v2""], ""correct_position"": 3}",3,3,1.0,3,0.62,0.49333333333333335,376,50,299.23,"{""answer"": {""v0"": 3}}"
permutation-1-11,permutation,"{""template"": 1, ""order"": [""v1"", ""v3"", ""v2"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.7166666666666667,0.6233333333333333,376,50,317.33,"{""answer"": {""v0"": 3}}"
permutation-1-12,permutation,"{""template"": 1, ""order"": [""v2"", ""v0"", ""v1"", ""v3""], ""correct_position"": 2}",3,3,1.0,3,0.6266666666666667,0.5133333333333333,376,50,332.91,"{""answer"": {""v0"": 3}}"
permutation-1-13,permutation,"{""template"": 1, ""order"": [""v2"", ""v0"", ""v3"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.65,0.5366666666666666,376,50,313.97,"{""answer"": {""v0"": 3}}"
permutation-1-14,permutation,"{""template"": 1, ""order"": [""v2"", ""v1"", ""v0"", ""v3""], ""correct_position"": 3}",3,3,1.0,3,0.7233333333333333,0.6333333333333333,376,50,355.79,"{""answer"": {""v0"": 3}}"
permutation-1-15,permutation,"{""template"": 1, ""order"": [""v2"", ""v1"", ""v3"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.8,0.7333333333333333,376,50,332.21,"{""answer"": {""v0"": 3}}"
permutation-1-16,permutation,"{""template"": 1, ""order"": [""v2"", ""v3"", ""v0"", ""v1""], ""correct_position"": 3}",3,3,1.0,3,0.7133333333333334,0.6166666666666667,376,50,345.69,"{""answer"": {""v0"": 3}}"
permutation-1-17,permutation,"{""template"": 1, ""order"": [""v2"", ""v3"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.8133333333333334,0.7466666666666667,376,50,323.91,"{""answer"": {""v0"": 3}}"
permutation-1-18,permutation,"{""template"": 1, ""order"": [""v3"", ""v0"", ""v1"", ""v2""], ""correct_position"": 2}",3,3,1.0,3,0.61,0.48333333333333334,376,50,298.57,"{""answer"": {""v0"": 3}}"
permutation-1-19,permutation,"{""template"": 1, ""order"": [""v3"", ""v0"", ""v2"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.6533333333333333,0.5366666666666667,376,50,336.28,"{""answer"": {""v0"": 3}}"
permutation-1-20,permutation,"{""template"": 1, ""order"": [""v3"", ""v1"", ""v0"", ""v2""], ""correct_position"": 3}",3,3,1.0,3,0.6966666666666667,0.5966666666666667,376,50,354.15,"{""answer"": {""v0"": 3}}"
permutation-1-21,permutation,"{""template"": 1, ""order"": [""v3"", ""v1"", ""v2"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.74,0.6533333333333333,376,50,320.67,"{""answer"": {""v0"": 3}}"
permutation-1-22,permutation,"{""template"": 1, ""order"": [""v3"", ""v2"", ""v0"", ""v1""], ""correct_position"": 3}",3,3,1.0,3,0.65,0.53,376,50,348.89,"{""answer"": {""v0"": 3}}"
permutation-1-23,permutation,"{""template"": 1, ""order"": [""v3"", ""v2"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.7533333333333333,0.6666666666666666,376,50,286.28,"{""answer"": {""v0"": 3}}"
permutation-2-0,permutation,"{""template"": 2, ""order"": [""v0"", ""v1"", ""v2"", ""v3""], ""correct_position"": 1}",3,0,0.0,3,0.25333333333333335,0.2633333333333333,382,50,297.3,"{""answer"": {""v3"": 3}}"
permutation-2-1,permutation,"{""template"": 2, ""order"": [""v0"", ""v1"", ""v3"", ""v2""], ""correct_position"": 1}",3,0,0.0,3,0.34,0.19,382,50,321.7,"{""answer"": {""v3"": 3}}"
